Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,2023-10-12 17:46:42.836069,54,0x0000,0x6e5f,29.0,0x0000,0x6e5f,0.00174
Power Plug 1,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-12 17:46:42.838149,5,0x6e5f,0x0000,29.0,,,0.00208
Power Plug 1,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-12 17:46:42.846054,66,0x6e5f,0x0000,119.0,,,0.007905
Coordinator,Coordinator,Power Plug 1,Socket,Unknown,Unknown,,,2023-10-12 17:46:42.848549,5,0x0000,0x6e5f,119.0,,,0.002495
Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,2023-10-12 17:46:42.872581,45,0x0000,0x6e5f,30.0,0x0000,0x6e5f,0.024032
Power Plug 1,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-12 17:46:42.874373,5,0x6e5f,0x0000,30.0,,,0.001792
Coordinator,Coordinator,Philips Motion,Bulb,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-12 17:46:42.880348,54,0x0000,0xe5c4,31.0,0x0000,0xc8f0,0.005975
Philips Motion,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-12 17:46:42.882460,5,0xe5c4,0x0000,31.0,,,0.002112
Philips Motion,Bulb,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-12 17:46:42.884840,54,0xe5c4,0x482d,255.0,,,0.00238
Philips Lamp 1,Bulb,Philips Motion,Bulb,Unknown,Unknown,,,2023-10-12 17:46:42.886952,5,0x482d,0xe5c4,255.0,,,0.002112
Philips Lamp 1,Bulb,Power Plug 2,Socket,Unknown,Unknown,,,2023-10-12 17:46:42.890692,54,0x482d,0xc8f0,45.0,,,0.00374
Power Plug 2,Socket,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-12 17:46:42.892762,5,0xc8f0,0x482d,45.0,,,0.00207
