Group,Group Type,Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Delta Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:10.433985000",0.012562,5,,,219.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:10.434436000",0.000451,45,0x0001,0xe54f,11.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:10.448790000",0.001787,5,,,12.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:10.455231000",0.006441,5,,,220.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:10.466680000",0.002046,5,,,220.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:10.469763000",0.00182,5,,,13.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:10.486637000",0.001919,5,,,14.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:10.511809000",0.001786,5,,,15.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:10.522118000",0.002143,5,,,202.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:10.526317000",0.001809,5,,,16.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:10.529816000",0.002143,5,,,202.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:10.535674000",0.002083,5,,,202.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:10.547239000",0.001919,5,,,17.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:10.552231000",0.001983,5,,,139.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:10.581848000",0.002142,5,,,140.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:10.587247000",0.002143,5,,,141.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:10.600634000",0.001983,5,,,142.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:10.605397000",0.001983,5,,,143.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:10.628013000",0.001919,5,,,18.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:10.633443000",0.001919,5,,,18.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:10.639554000",0.002142,5,,,144.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:10.682395000",0.001983,5,,,145.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:10.764606000",0.001919,5,,,19.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:10.770094000",0.002143,5,,,185.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:10.819803000",0.001983,5,,,186.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:10.867880000",0.002047,5,,,20.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:10.872755000",0.002047,5,,,187.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:10.880199000",0.002143,5,,,253.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:10.889745000",0.002207,5,,,188.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:10.925768000",0.001984,5,,,254.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:10.940211000",0.001983,5,,,189.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:11.124125000",0.183914,5,,,255.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:11.129879000",0.002143,5,,,0.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:11.145422000",0.002207,5,,,190.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:11.156844000",0.002207,5,,,191.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:11.160978000",0.002047,5,,,1.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:11.166467000",0.002047,5,,,2.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:11.178883000",0.002047,5,,,192.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:11.183483000",0.002046,5,,,193.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:11.194216000",0.002143,5,,,203.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:11.238216000",0.002047,5,,,204.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:11.254338000",0.00181,5,,,21.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:11.278115000",0.00197,5,,,22.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:11.284600000",0.002142,5,,,205.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:11.310330000",0.002143,5,,,194.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:11.316502000",0.002143,5,,,195.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:11.346999000",0.002047,5,,,196.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:11.351083000",0.002047,5,,,197.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:11.371422000",0.001823,5,,,207.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:11.562243000",0.001919,5,,,23.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:11.569743000",0.002143,5,,,146.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:11.617555000",0.001982,5,,,147.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:12.135193000",0.002143,5,,,3.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:12.142665000",0.002207,5,,,198.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:12.174977000",0.002048,5,,,4.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:12.184041000",0.002047,5,,,199.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:12.323019000",0.002143,5,,,200.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:12.328487000",0.002143,5,,,148.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:12.337108000",0.002142,5,,,149.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:12.360205000",0.002047,5,,,150.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:12.368181000",0.002047,5,,,201.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:12.374151000",0.002047,5,,,151.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:13.336426000",0.002143,5,,,152.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:13.374122000",0.002046,5,,,153.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:13.867072000",0.002047,5,,,24.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:13.873508000",0.002047,5,,,202.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:13.879043000",0.002143,5,,,5.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:13.888165000",0.002207,5,,,203.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:13.892682000",0.002207,5,,,203.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:13.925274000",0.029806,50,0x52bf,0x0f2d,6.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:13.927257000",0.001983,5,,,6.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:13.931765000",0.002207,5,,,204.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:13.937872000",0.001983,5,,,205.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:13.940821000",0.001984,5,,,205.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.029252000",0.001919,5,,,25.0,,
Unknown,Unknown,Philips Lamp 1,Bulb,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.033682000",0.00443,55,0x482d,0x0274,206.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.040075000",0.002143,5,,,206.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.082962000",0.001983,5,,,207.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.132290000",0.001919,5,,,26.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.138846000",0.002143,5,,,155.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.161613000",0.002143,5,,,7.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.166684000",0.002143,5,,,8.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.176114000",0.002207,5,,,208.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.182476000",0.002207,5,,,209.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.186608000",0.001983,5,,,156.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.197277000",0.010669,5,,,9.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.210074000",0.002047,5,,,210.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.215119000",0.002047,5,,,10.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.219957000",0.002047,5,,,211.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.261997000",0.001919,5,,,27.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.268880000",0.002143,5,,,157.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.317214000",0.001982,5,,,158.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.346779000",0.002143,5,,,212.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.351323000",0.002143,5,,,159.0,,
Unknown,Unknown,Philips Lamp 1,Bulb,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.352731000",0.001408,55,0x482d,0x0050,213.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.359654000",0.002143,5,,,213.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.379327000",0.001882,5,,,28.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.383668000",0.002047,5,,,214.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.390081000",0.003324,52,0x4827,0x4b30,215.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.396791000",0.004413,52,,,,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.403581000",0.003687,5,,,221.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.406562000",0.002047,5,,,222.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.426553000",0.001796,5,,,29.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.432221000",0.002047,5,,,161.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.450177000",0.002047,5,,,216.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.473008000",0.001905,5,,,30.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.507036000",0.002143,5,,,209.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.520359000",0.002143,5,,,210.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.531335000",0.002143,5,,,211.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.544389000",0.001983,5,,,212.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.554788000",0.002047,5,,,213.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.565757000",0.002046,5,,,214.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.575447000",0.00181,5,,,31.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.585671000",0.001906,5,,,32.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.597978000",0.00181,5,,,33.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.613705000",0.00181,5,,,34.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.623642000",0.002143,5,,,215.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.628873000",0.00197,5,,,35.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.635774000",0.002143,5,,,216.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.646540000",0.001969,5,,,36.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.659635000",0.002142,5,,,217.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.672383000",0.001983,5,,,218.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.682896000",0.002143,5,,,219.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.690879000",0.00181,5,,,37.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.694711000",0.002047,5,,,220.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.711249000",0.001809,5,,,38.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.722987000",0.001823,5,,,221.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.732830000",0.001823,5,,,222.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.746252000",0.00197,5,,,39.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.762630000",0.002143,5,,,223.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.814596000",0.001823,5,,,224.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.881823000",0.001919,5,,,40.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.887769000",0.002142,5,,,162.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:14.936640000",0.001983,5,,,163.0,,
Unknown,Unknown,Philips Lamp 2,Bulb,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:15.171287000",0.234647,55,0xa209,0x782d,11.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:15.173430000",0.002143,5,,,11.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:15.179348000",0.002207,5,,,217.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:15.210509000",0.002047,5,,,12.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:15.215864000",0.002048,5,,,218.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:15.359471000",0.002143,5,,,219.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:15.362422000",0.002143,5,,,164.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:15.368607000",0.002142,5,,,165.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:15.392126000",0.001905,5,,,41.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:15.398221000",0.002048,5,,,220.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:15.403167000",0.002047,5,,,166.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:15.408795000",0.002046,5,,,167.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:15.420886000",0.002143,5,,,225.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:15.430899000",0.002143,5,,,226.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:15.462809000",0.001983,5,,,227.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:15.474481000",0.002047,5,,,228.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:15.479917000",0.00181,5,,,42.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:15.490169000",0.001809,5,,,43.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:15.515306000",0.001969,5,,,44.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:15.518441000",0.002143,5,,,229.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:15.544278000",0.002143,5,,,230.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:15.562450000",0.002046,5,,,231.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:15.578808000",0.001809,5,,,45.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:15.592224000",0.001823,5,,,232.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:15.609883000",0.001969,5,,,46.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:15.635111000",0.002142,5,,,233.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:15.678387000",0.001823,5,,,234.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:16.092721000",0.002143,5,,,235.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:16.137428000",0.002207,5,,,236.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:16.157447000",0.001809,5,,,47.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:16.178481000",0.001969,5,,,48.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:16.183031000",0.002143,5,,,237.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:16.230945000",0.001822,5,,,238.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:16.374314000",0.002142,5,,,168.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:16.413924000",0.002047,5,,,169.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:16.503123000",0.002142,5,,,239.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:16.545832000",0.002047,5,,,240.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:16.560346000",0.001809,5,,,49.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:16.588969000",0.00197,5,,,50.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:16.593190000",0.002142,5,,,241.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:16.640552000",0.001823,5,,,242.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 13, 2023 17:17:17.163164000",0.002017,5,,,51.0,,
