Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Coordinator,Coordinator,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-27 17:05:24.496753,5,0x0000,0xec7f,14.0,,,0.002143
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-27 17:05:24.541781,52,0xec7f,0x0000,15.0,0xec7f,0x0000,0.045028
Coordinator,Coordinator,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-27 17:05:24.543828,5,0x0000,0xec7f,15.0,,,0.002047
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,2023-10-27 17:05:24.557991,45,0x0000,0xec7f,175.0,0x0000,0xec7f,0.014163
Ledvance Bulb,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-27 17:05:24.559800,5,0xec7f,0x0000,175.0,,,0.001809
Coordinator,Coordinator,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-27 17:05:24.584430,50,0x0000,0xec7f,176.0,,,0.02463
Ledvance Bulb,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-27 17:05:24.586399,5,0xec7f,0x0000,176.0,,,0.001969
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,2023-10-27 17:05:24.589099,55,0xec7f,0x0000,16.0,0xec7f,0x0000,0.0027
Coordinator,Coordinator,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-27 17:05:24.591242,5,0x0000,0xec7f,16.0,,,0.002143
Ledvance Bulb,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-27 17:05:24.637739,45,0xec7f,0x0000,17.0,,,0.046497
Coordinator,Coordinator,Ledvance Bulb,Bulb,Unknown,Unknown,,,2023-10-27 17:05:24.639562,5,0x0000,0xec7f,17.0,,,0.001823
Ledvance Bulb,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-27 17:05:24.873241,54,0xec7f,0xffff,18.0,,,0.233679
Philips Lamp 2,Bulb,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-27 17:05:24.889752,54,0x5bb9,0xffff,18.0,,,0.016511
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,2023-10-27 17:05:24.910532,51,0x0000,0xec7f,177.0,0x0000,0xec7f,0.02078
Ledvance Bulb,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-27 17:05:24.912533,5,0xec7f,0x0000,177.0,,,0.002001
