Time,Delta Time,Length,Source IEEE,Destination IEEE,FCF IEEE,Sequence Number,Source Zigbee,Destination Zigbee,FCF Zigbee,Payload Length,Extended Source,File
"Oct 12, 2023 18:23:13.728920",0.002495,5,,,0x0002,66,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.731832",,45,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.733613",0.001781,5,,,0x0002,238,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.744590",,54,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.746701",0.002111,5,,,0x0002,139,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.750465",0.003764,54,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.755721",,54,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.757802",0.002081,5,,,0x0002,94,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.759678",,52,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.761726",0.002048,5,,,0x0002,140,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.769007",,52,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.770862",0.001855,106,,,0x006a,0,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.773357",0.002495,5,,,0x0002,108,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.784001",,45,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.785824",0.001823,5,,,0x0002,141,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.791630",,45,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.793453",0.001823,5,,,0x0002,142,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.794291",,45,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.797463",,45,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.799286",0.001823,5,,,0x0002,143,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.799570",,66,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.803327",,45,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.812558",0.009231,106,0xc8f0,0x0000,0x886a,110,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.815053",0.002495,5,,,0x0002,110,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.817720",,66,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.820214",0.002494,5,,,0x0002,110,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.827329",,45,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.829120",0.001791,5,,,0x0002,242,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.830350",,45,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.832173",0.001823,5,,,0x0002,144,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.835135",,45,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.836958",0.001823,5,,,0x0002,243,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.842805",0.005847,5,,,0x0002,96,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.843962",,45,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.845785",0.001823,5,,,0x0002,244,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.847442",,52,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.849452",0.002010,5,,,0x0002,97,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.853016",,45,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.854802",0.001786,5,,,0x0002,98,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.856605",,45,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.860528",,45,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.862321",0.001793,5,,,0x0002,245,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.862696",0.000375,63,0xc8f0,0x0000,0x8861,111,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.865095",0.002399,5,,,0x0002,111,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.867977",,63,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.870376",0.002399,5,,,0x0002,111,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.880984",,45,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.882807",0.001823,5,,,0x0002,145,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.887243",,45,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.889066",0.001823,5,,,0x0002,246,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.893140",,45,,,,,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:13.894931",0.001791,5,,,0x0002,99,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:15.761405",1.866474,77,0xe694,0xffff,0x8841,59,0xe694,0xfffc,0x1209,,,idle3.pcapng
"Oct 12, 2023 18:23:15.876934",0.115529,63,,,0x7662,98,,,,,,idle3.pcapng
"Oct 12, 2023 18:23:16.067050",,63,,,,,,,,,,idle3.pcapng
