Device Name,Device Type,Time,Delta Time,Length,Source IEEE,Destination IEEE,FCF IEEE,Sequence Number,Source Zigbee,Destination Zigbee,FCF Zigbee,Payload Length,Extended Source,File
Unknown,Unknown,"Oct 27, 2023 18:38:02.395188",0.002143,5,,,0x0002,143.0,,,,,,AppInteraction1.pcapng
Philips Lamp 1,Bulb,"Oct 27, 2023 18:38:02.425660",,52,,,,,,,,,,AppInteraction1.pcapng
Unknown,Unknown,"Oct 27, 2023 18:38:02.427707",0.002047,5,,,0x0002,144.0,,,,,,AppInteraction1.pcapng
Philips Lamp 1,Bulb,"Oct 27, 2023 18:38:02.431376",,52,,,,,,,,,,AppInteraction1.pcapng
Unknown,Unknown,"Oct 27, 2023 18:38:02.433423",0.002047,5,,,0x0002,145.0,,,,,,AppInteraction1.pcapng
Philips Lamp 1,Bulb,"Oct 27, 2023 18:38:02.548896",,55,,,,,,,,,,AppInteraction1.pcapng
Ledvance Z3 Plug,Socket,"Oct 27, 2023 18:38:02.557733",,55,,,,,,,,,,AppInteraction1.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:38:02.610099",,50,,,,,,,,,,AppInteraction1.pcapng
Unknown,Unknown,"Oct 27, 2023 18:38:02.612083",0.001984,5,,,0x0002,203.0,,,,,,AppInteraction1.pcapng
Philips Lamp 1,Bulb,"Oct 27, 2023 18:38:02.615412",0.003329,55,0x1cd8,0x0000,0x8861,147.0,0x1cd8,0x0000,0x1a09,,,AppInteraction1.pcapng
Unknown,Unknown,"Oct 27, 2023 18:38:02.617555",0.002143,5,,,0x0002,147.0,,,,,,AppInteraction1.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:38:02.628751",,55,,,,,,,,,,AppInteraction1.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 18:38:02.635432",,55,,,,,,,,,,AppInteraction1.pcapng
Philips Lamp 1,Bulb,"Oct 27, 2023 18:38:02.663657",,53,,,,,,,,,,AppInteraction1.pcapng
Philips Lamp 1,Bulb,"Oct 27, 2023 18:38:02.668751",,53,,,,,,,,,,AppInteraction1.pcapng
Unknown,Unknown,"Oct 27, 2023 18:38:02.670830",0.002079,5,,,0x0002,148.0,,,,,,AppInteraction1.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:38:02.713936",,50,,,,,,,,,,AppInteraction1.pcapng
Unknown,Unknown,"Oct 27, 2023 18:38:02.715919",0.001983,5,,,0x0002,205.0,,,,,,AppInteraction1.pcapng
Philips Lamp 1,Bulb,"Oct 27, 2023 18:38:02.721300",0.005381,55,0x1cd8,0x0000,0x8861,149.0,0x1cd8,0x0000,0x1a09,,,AppInteraction1.pcapng
Unknown,Unknown,"Oct 27, 2023 18:38:02.723443",0.002143,5,,,0x0002,149.0,,,,,,AppInteraction1.pcapng
Philips Lamp 1,Bulb,"Oct 27, 2023 18:38:02.725140",0.001697,55,0x1cd8,0x0000,0x8861,149.0,0x1cd8,0x0000,0x1a09,,,AppInteraction1.pcapng
Unknown,Unknown,"Oct 27, 2023 18:38:02.727283",0.002143,5,,,0x0002,149.0,,,,,,AppInteraction1.pcapng
Philips Lamp 1,Bulb,"Oct 27, 2023 18:38:02.768859",,53,,,,,,,,,,AppInteraction1.pcapng
Unknown,Unknown,"Oct 27, 2023 18:38:02.770937",0.002078,5,,,0x0002,150.0,,,,,,AppInteraction1.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:38:03.190244",,51,,,,,,,,,,AppInteraction1.pcapng
Unknown,Unknown,"Oct 27, 2023 18:38:03.192259",0.002015,5,,,0x0002,206.0,,,,,,AppInteraction1.pcapng
Philips Lamp 1,Bulb,"Oct 27, 2023 18:38:03.203486",0.011227,55,0x1cd8,0x0000,0x8861,151.0,0x1cd8,0x0000,0x1a09,,,AppInteraction1.pcapng
Unknown,Unknown,"Oct 27, 2023 18:38:03.205628",0.002142,5,,,0x0002,151.0,,,,,,AppInteraction1.pcapng
Philips Lamp 1,Bulb,"Oct 27, 2023 18:38:03.291205",,50,,,,,,,,,,AppInteraction1.pcapng
Unknown,Unknown,"Oct 27, 2023 18:38:03.293187",0.001982,5,,,0x0002,153.0,,,,,,AppInteraction1.pcapng
Philips Lamp 1,Bulb,"Oct 27, 2023 18:38:03.400469",0.107282,55,0x1cd8,0x0000,0x8861,154.0,0x1cd8,0x0000,0x1a09,,,AppInteraction1.pcapng
Unknown,Unknown,"Oct 27, 2023 18:38:03.402612",0.002143,5,,,0x0002,154.0,,,,,,AppInteraction1.pcapng
Philips Lamp 1,Bulb,"Oct 27, 2023 18:38:03.437691",,52,,,,,,,,,,AppInteraction1.pcapng
Unknown,Unknown,"Oct 27, 2023 18:38:03.439737",0.002046,5,,,0x0002,155.0,,,,,,AppInteraction1.pcapng
Philips Lamp 1,Bulb,"Oct 27, 2023 18:38:03.442040",,52,,,,,,,,,,AppInteraction1.pcapng
Unknown,Unknown,"Oct 27, 2023 18:38:03.444086",0.002046,5,,,0x0002,155.0,,,,,,AppInteraction1.pcapng
Unknown,Unknown,"Oct 27, 2023 18:38:04.044562",0.600476,10,,,0x0803,211.0,,,,,,AppInteraction1.pcapng
Philips Lamp 3,Bulb,"Oct 27, 2023 18:38:04.053692",0.00913,28,0x711c,,0x8000,54.0,,,,,,AppInteraction1.pcapng
Philips Lamp 2,Bulb,"Oct 27, 2023 18:38:04.059790",0.006098,28,0x5bb9,,0x8000,35.0,,,,,,AppInteraction1.pcapng
Philips Lamp 1,Bulb,"Oct 27, 2023 18:38:04.061688",0.001898,28,0x1cd8,,0x8000,156.0,,,,,,AppInteraction1.pcapng
Ledvance Z3 Plug,Socket,"Oct 27, 2023 18:38:04.066893",0.005205,28,0x4e11,,0x8000,53.0,,,,,,AppInteraction1.pcapng
Ledvance Smart+ Plug,Socket,"Oct 27, 2023 18:38:04.068970",0.002077,28,0x0112,,0x8000,165.0,,,,,,AppInteraction1.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:38:04.077454",0.008484,28,0x0000,,0x8000,207.0,,,,,,AppInteraction1.pcapng
Ledvance Bulb,Bulb,"Oct 27, 2023 18:38:04.083341",0.005887,28,0xec7f,,0x8000,201.0,,,,,,AppInteraction1.pcapng
Power Plug 1,Socket,"Oct 27, 2023 18:38:04.100328",0.016987,28,0x3d95,,0x8000,202.0,,,,,,AppInteraction1.pcapng
Moes Bulb,Bulb,"Oct 27, 2023 18:38:04.114205",0.013877,28,0x1e15,,0x8000,27.0,,,,,,AppInteraction1.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:38:04.118201",0.003996,28,0xa706,,0x8000,49.0,,,,,,AppInteraction1.pcapng
Smart Socket,Socket,"Oct 27, 2023 18:38:04.162368",0.044167,28,0xe1a6,,0x8000,113.0,,,,,,AppInteraction1.pcapng
Smart Socket,Socket,"Oct 27, 2023 18:38:04.625886",,53,,,,,,,,,,AppInteraction1.pcapng
Unknown,Unknown,"Oct 27, 2023 18:38:04.627964",0.002078,5,,,0x0002,114.0,,,,,,AppInteraction1.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:38:04.640512",,45,,,,,,,,,,AppInteraction1.pcapng
Unknown,Unknown,"Oct 27, 2023 18:38:04.642292",0.00178,5,,,0x0002,208.0,,,,,,AppInteraction1.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:38:06.034878",,52,,,,,,,,,,AppInteraction1.pcapng
Unknown,Unknown,"Oct 27, 2023 18:38:06.036894",0.002016,5,,,0x0002,209.0,,,,,,AppInteraction1.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:38:06.040583",0.003689,52,0xa706,0x5bb9,0x8861,50.0,,,,,,AppInteraction1.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:38:06.045404",,52,,,,,,,,,,AppInteraction1.pcapng
Unknown,Unknown,"Oct 27, 2023 18:38:06.047451",0.002047,5,,,0x0002,50.0,,,,,,AppInteraction1.pcapng
Philips Lamp 2,Bulb,"Oct 27, 2023 18:38:06.052121",0.00467,55,0x5bb9,0xa706,0x8861,36.0,,,,,,AppInteraction1.pcapng
Unknown,Unknown,"Oct 27, 2023 18:38:06.054224",0.002103,5,,,0x0002,36.0,,,,,,AppInteraction1.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:38:06.057746",0.003522,57,0xa706,0x0000,0x8861,51.0,0x5bb9,0x0000,0x1a09,,,AppInteraction1.pcapng
Unknown,Unknown,"Oct 27, 2023 18:38:06.059953",0.002207,5,,,0x0002,51.0,,,,,,AppInteraction1.pcapng
Philips Lamp 2,Bulb,"Oct 27, 2023 18:38:06.101494",0.041541,50,0x5bb9,0xa706,0x8861,37.0,,,,,,AppInteraction1.pcapng
Unknown,Unknown,"Oct 27, 2023 18:38:06.105098",0.003604,50,0x56b9,0xa706,0x8861,197.0,,,,,,AppInteraction1.pcapng
Unknown,Unknown,"Oct 27, 2023 18:38:06.107040",0.001942,5,,,0x0002,37.0,,,,,,AppInteraction1.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:38:06.110749",,50,,,,,,,,,,AppInteraction1.pcapng
Unknown,Unknown,"Oct 27, 2023 18:38:06.112732",0.001983,5,,,0x0002,52.0,,,,,,AppInteraction1.pcapng
Power Plug 1,Socket,"Oct 27, 2023 18:38:06.549029",,53,,,,,,,,,,AppInteraction1.pcapng
Unknown,Unknown,"Oct 27, 2023 18:38:06.551108",0.002079,5,,,0x0002,203.0,,,,,,AppInteraction1.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:38:06.564788",,45,,,,,,,,,,AppInteraction1.pcapng
Unknown,Unknown,"Oct 27, 2023 18:38:06.566580",0.001792,5,,,0x0002,210.0,,,,,,AppInteraction1.pcapng
Smart Socket,Socket,"Oct 27, 2023 18:38:06.570305",,45,,,,,,,,,,AppInteraction1.pcapng
Unknown,Unknown,"Oct 27, 2023 18:38:06.572099",0.001794,5,,,0x0002,115.0,,,,,,AppInteraction1.pcapng
Unknown,Unknown,"Oct 27, 2023 18:38:07.038736",0.466637,5,,,0x0002,38.0,,,,,,AppInteraction1.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:38:07.042311",0.003575,57,0xa706,0x0000,0x8861,53.0,0x5bb9,0x0000,0x1a09,,,AppInteraction1.pcapng
Unknown,Unknown,"Oct 27, 2023 18:38:07.044518",0.002207,5,,,0x0002,53.0,,,,,,AppInteraction1.pcapng
Unknown,Unknown,"Oct 27, 2023 18:38:07.077887",0.033369,5,,,0x0002,39.0,,,,,,AppInteraction1.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:38:07.081645",,52,,,,,,,,,,AppInteraction1.pcapng
Unknown,Unknown,"Oct 27, 2023 18:38:07.083691",0.002046,5,,,0x0002,54.0,,,,,,AppInteraction1.pcapng
Power Plug 2,Socket,"Oct 27, 2023 18:38:07.137253",,63,,,,,,,,,,AppInteraction1.pcapng
Unknown,Unknown,"Oct 27, 2023 18:38:07.139652",0.002399,5,,,0x0002,55.0,,,,,,AppInteraction1.pcapng
Coordinator,Coordinator,"Oct 27, 2023 18:38:07.184441",,50,,,,,,,,,,AppInteraction1.pcapng
