Time,Delta Time,Length,Source IEEE,Destination IEEE,FCF IEEE,Sequence Number,Source Zigbee,Destination Zigbee,FCF Zigbee,Payload Length,Extended Source,File
"Nov 28, 2023 16:40:10.299604",0.006837,106,0xb1bf,0x0000,0x886a,142,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:10.304642",,66,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:10.307136",0.002494,5,,,0x0002,142,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:10.309319",,45,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:10.311128",0.001809,5,,,0x0002,90,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:10.314588",,45,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:10.316382",0.001794,5,,,0x0002,137,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:10.323356",,52,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:10.329784",0.006428,5,,,0x0002,82,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:10.335695",,45,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:10.337486",0.001791,5,,,0x0002,92,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:10.341596",,45,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:10.343405",0.001809,5,,,0x0002,93,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:10.344949",,45,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:10.346741",0.001792,5,,,0x0002,138,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:10.351762",,63,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:10.354161",0.002399,5,,,0x0002,143,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:10.370789",,45,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:10.390944",,45,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:10.399782",0.008838,5,,,0x0002,83,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:10.403504",0.003722,5,,,0x0002,84,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:10.404658",,45,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:11.011073",0.606415,71,0xb1bf,0xffff,0x8841,144,0xb1bf,0xfffc,0x1209,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:13.615835",2.604762,71,0xec7f,0xffff,0x8841,139,0xec7f,0xfffc,0x1209,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:13.986563",,53,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:13.988642",0.002079,5,,,0x0002,145,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:14.003255",,45,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:14.005078",0.001823,5,,,0x0002,97,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:14.007439",,45,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:14.009230",0.001791,5,,,0x0002,85,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:16.018274",2.009044,71,0x3d95,0xffff,0x8841,183,0x3d95,0xfffc,0x1209,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:16.656742",0.638468,104,0x4e11,0xffff,0x8868,83,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:19.250397",2.593655,71,0x0000,0xffff,0x8841,98,0x0000,0xfffc,0x1209,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:22.865418",3.615021,71,0xe1a6,0xffff,0x8841,4,0xe1a6,0xfffc,0x1209,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:25.514535",2.649117,101,,,0x0065,136,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:25.998579",0.484044,71,0xb1bf,0xffff,0x8841,146,0xb1bf,0xfffc,0x1209,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:31.127716",5.129137,71,0x3d95,0xffff,0x8841,184,0x3d95,0xfffc,0x1209,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:31.310311",0.182595,71,0xec7f,0xffff,0x8841,140,0xec7f,0xfffc,0x1209,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:31.431237",0.120926,71,0x4e11,0xffff,0x8841,84,0x4e11,0xfffc,0x1209,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:35.041216",3.609979,59,0x43a8,0xff5f,0x8841,104,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:35.069729",0.028513,71,0x0000,0xffff,0x8841,99,0x0000,0xfffc,0x1209,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:35.359117",0.289388,44,0x1209,0xff9f,0x882c,9,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:37.747245",2.388128,71,0xe1a6,0xffff,0x8841,5,0xe1a6,0xfffc,0x1209,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:38.966560",1.219315,65,0x1e15,0xffff,0x8841,96,0x1e15,0xfffc,0x1209,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:39.398617",0.432057,71,0x0112,0xffff,0x8841,105,0x0112,0xfffc,0x1209,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:39.894362",,63,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:39.896760",0.002398,5,,,0x0002,147,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:39.949654",,50,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:39.951637",0.001983,5,,,0x0002,100,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:39.955633",,50,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:39.957587",0.001954,5,,,0x0002,87,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:39.962478",,45,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:39.964301",0.001823,5,,,0x0002,148,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:39.977303",0.013002,57,0xb1bf,0x0000,0x8861,149,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:39.982148",,57,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:39.984355",0.002207,5,,,0x0002,149,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.025237",,50,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.027221",0.001984,5,,,0x0002,101,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.030817",,50,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.032769",0.001952,5,,,0x0002,88,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.037714",,45,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.039537",0.001823,5,,,0x0002,150,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.163878",,52,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.165889",0.002011,5,,,0x0002,102,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.173428",,63,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.175827",0.002399,5,,,0x0002,6,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.198151",,52,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.200185",0.002034,5,,,0x0002,103,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.203329",,52,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.205346",0.002017,5,,,0x0002,141,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.209600",,45,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.211391",0.001791,5,,,0x0002,104,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.212897",,63,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.215296",0.002399,5,,,0x0002,185,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.224559",,54,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.226628",0.002069,5,,,0x0002,105,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.234399",,66,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.236894",0.002495,5,,,0x0002,7,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.267195",,54,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.269292",0.002097,5,,,0x0002,106,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.271553",,54,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.273633",0.002080,5,,,0x0002,142,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.280389",,45,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.285847",,45,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.290063",,45,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.291869",0.001806,106,0x3d95,0x0000,0x886a,186,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.295659",,45,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.297443",0.001784,5,,,0x0002,143,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.298505",,54,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.300616",0.002111,5,,,0x0002,108,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.301880",,66,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.304375",0.002495,5,,,0x0002,186,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.306781",,54,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.308863",0.002082,5,,,0x0002,89,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.316029",,66,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.318524",0.002495,5,,,0x0002,151,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.323539",,45,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.325331",0.001792,5,,,0x0002,109,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.335532",,52,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.337579",0.002047,5,,,0x0002,110,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.341620",,52,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.343636",0.002016,5,,,0x0002,90,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.348793",,45,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.350602",0.001809,5,,,0x0002,111,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.358164",0.007562,5,,,0x0002,152,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.362971",,45,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.365633",,45,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.367415",0.001782,5,,,0x0002,144,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.369542",,45,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.371334",0.001792,5,,,0x0002,91,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.371971",,45,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.373794",0.001823,5,,,0x0002,112,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.378967",,45,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.380790",0.001823,5,,,0x0002,113,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.383164",,45,,,,,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:40.384957",0.001793,5,,,0x0002,92,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:41.030168",0.645211,107,0xb1bf,0xffff,0x886b,153,,,,,,physicalInteraction5.pcapng
"Nov 28, 2023 16:40:42.155784",1.125616,71,0x711c,0xffff,0x8841,93,0x711c,0xfffc,0x1209,,,physicalInteraction5.pcapng
