Group,Group Type,Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Delta Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee
Moes Bulb,Bulb,Philips Motion,Bulb,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,"Oct 17, 2023 13:01:53.158247000",0.004083,50,0xe5c4,0xebe5,83.0,0x0000,0xebe5
Moes Bulb,Bulb,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,"Oct 17, 2023 13:01:53.167385000",0.00719,53,0xebe5,0x0000,120.0,0xebe5,0x0000
Moes Bulb,Bulb,Philips Motion,Bulb,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,"Oct 17, 2023 13:01:53.188306000",0.003131,45,0xe5c4,0xebe5,84.0,0x0000,0xebe5
Moes Bulb,Bulb,Philips Motion,Bulb,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,"Oct 17, 2023 13:01:53.217630000",0.004036,56,0xe5c4,0xebe5,85.0,0x0000,0xebe5
Moes Bulb,Bulb,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,"Oct 17, 2023 13:01:53.227230000",0.007463,71,0xebe5,0x0000,121.0,0xebe5,0x0000
Moes Bulb,Bulb,Philips Motion,Bulb,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,"Oct 17, 2023 13:01:53.252743000",0.002812,45,0xe5c4,0xebe5,86.0,0x0000,0xebe5
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:01:56.304524000",1.216108,68,0xebe5,0xffff,122.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:02:11.328927000",0.487069,68,0xebe5,0xffff,123.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:02:26.326175000",0.302037,68,0xebe5,0xffff,124.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:02:41.254182000",1.499289,68,0xebe5,0xffff,125.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:03:11.301593000",1.771729,68,0xebe5,0xffff,127.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:03:26.310633000",1.67526,68,0xebe5,0xffff,128.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:03:41.276619000",1.699885,68,0xebe5,0xffff,132.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:03:56.246940000",1.082616,68,0xebe5,0xffff,133.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:04:11.260273000",1.293632,68,0xebe5,0xffff,134.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:04:26.353377000",1.803294,68,0xebe5,0xffff,138.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:04:41.348717000",0.069669,68,0xebe5,0xffff,139.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:04:56.250115000",0.494914,68,0xebe5,0xffff,140.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:05:11.319331000",1.735179,68,0xebe5,0xffff,141.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:05:41.281669000",1.064264,68,0xebe5,0xffff,143.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:05:56.331816000",1.724383,68,0xebe5,0xffff,144.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:06:11.363006000",0.504797,68,0xebe5,0xffff,145.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:06:26.313074000",0.242131,68,0xebe5,0xffff,146.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:06:41.293529000",0.582199,68,0xebe5,0xffff,147.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:06:56.351493000",0.386423,68,0xebe5,0xffff,148.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:07:11.283622000",1.190464,68,0xebe5,0xffff,149.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:07:41.324130000",0.909055,68,0xebe5,0xffff,154.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:07:56.271341000",1.657297,68,0xebe5,0xffff,155.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:08:26.364754000",0.295303,68,0xebe5,0xffff,157.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:08:41.293817000",0.526888,68,0xebe5,0xffff,158.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:08:56.314753000",2.28245,68,0xebe5,0xffff,159.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:09:11.275659000",1.59148,68,0xebe5,0xffff,160.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:09:26.288990000",0.013396,68,0xebe5,0xffff,161.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:09:41.317280000",1.302156,68,0xebe5,0xffff,162.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:10:11.388166000",1.483994,68,0xebe5,0xffff,164.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:10:26.294023000",0.071562,68,0xebe5,0xffff,165.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:10:41.307032000",0.469402,68,0xebe5,0xffff,166.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:10:56.379246000",0.621437,68,0xebe5,0xffff,167.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:11:11.348738000",1.415758,68,0xebe5,0xffff,171.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:11:26.299942000",0.947355,68,0xebe5,0xffff,172.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:11:41.387937000",1.727312,68,0xebe5,0xffff,173.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:11:56.322200000",1.322618,68,0xebe5,0xffff,174.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,"Oct 17, 2023 13:12:11.298663000",1.588355,53,0xebe5,0x0000,175.0,0xebe5,0x0000
Moes Bulb,Bulb,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,"Oct 17, 2023 13:12:11.301665000",0.000923,53,0xebe5,0x0000,176.0,0xebe5,0x0000
Moes Bulb,Bulb,Philips Motion,Bulb,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,"Oct 17, 2023 13:12:11.326939000",0.002443,45,0xe5c4,0xebe5,184.0,0x0000,0xebe5
Moes Bulb,Bulb,Philips Motion,Bulb,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,"Oct 17, 2023 13:12:11.336450000",0.004095,45,0xe5c4,0xebe5,185.0,0x0000,0xebe5
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:12:11.340538000",0.002302,68,0xebe5,0xffff,177.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,"Oct 17, 2023 13:12:12.298002000",0.395797,52,0xebe5,0x0000,178.0,0xebe5,0x0000
Moes Bulb,Bulb,Philips Motion,Bulb,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,"Oct 17, 2023 13:12:12.319007000",0.002483,45,0xe5c4,0xebe5,186.0,0x0000,0xebe5
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:12:26.390822000",1.712063,68,0xebe5,0xffff,179.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,"Oct 17, 2023 13:12:41.310202000",0.000926,52,0xebe5,0x0000,182.0,0xebe5,0x0000
Moes Bulb,Bulb,Philips Motion,Bulb,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,"Oct 17, 2023 13:12:41.344392000",0.004235,45,0xe5c4,0xebe5,189.0,0x0000,0xebe5
Moes Bulb,Bulb,Philips Motion,Bulb,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,"Oct 17, 2023 13:12:41.357890000",0.002973,45,0xe5c4,0xebe5,190.0,0x0000,0xebe5
Moes Bulb,Bulb,Philips Motion,Bulb,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,"Oct 17, 2023 13:12:41.369037000",0.002631,45,0xe5c4,0xebe5,191.0,0x0000,0xebe5
Moes Bulb,Bulb,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,"Oct 17, 2023 13:12:52.303356000",3.020305,52,0xebe5,0x0000,184.0,0xebe5,0x0000
Moes Bulb,Bulb,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,"Oct 17, 2023 13:12:52.308107000",0.004751,52,0xebe5,0x0000,184.0,0xebe5,0x0000
Moes Bulb,Bulb,Philips Motion,Bulb,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,"Oct 17, 2023 13:12:52.329401000",0.004614,45,0xe5c4,0xebe5,193.0,0x0000,0xebe5
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:12:56.423115000",1.773652,68,0xebe5,0xffff,185.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:13:11.365260000",1.670138,68,0xebe5,0xffff,186.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:13:26.368302000",0.331644,68,0xebe5,0xffff,187.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:13:41.383551000",1.741121,68,0xebe5,0xffff,188.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:13:56.416893000",1.747249,68,0xebe5,0xffff,189.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:14:11.359212000",1.61155,68,0xebe5,0xffff,190.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:14:26.343341000",1.264393,68,0xebe5,0xffff,191.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:14:41.423543000",0.092452,68,0xebe5,0xffff,195.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:14:56.402647000",0.167165,68,0xebe5,0xffff,196.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:15:11.386849000",0.320319,68,0xebe5,0xffff,197.0,0xebe5,0xfffc
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Oct 17, 2023 13:15:26.418944000",0.871363,68,0xebe5,0xffff,198.0,0xebe5,0xfffc
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:51:48.057820000",0.027408,48,0x4444,0x11ff,82.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:51:51.997176000",0.002207,5,,,191.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:51:53.317734000",0.002143,5,,,193.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:51:53.366046000",0.002271,5,,,194.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:51:53.382586000",0.001809,5,,,75.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:51:53.409236000",0.001936,5,,,76.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:51:53.416631000",0.002143,5,,,195.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:51:53.462269000",0.001823,5,,,196.0,,
Unknown,Unknown,Unknown,Unknown,Broadcast,Broadcast,Unknown,Unknown,Broadcast,Broadcast,"Oct 17, 2023 12:51:54.411722000",0.519651,71,0x4a30,0xffff,49.0,0x4a30,0xfffc
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:51:57.336271000",0.002047,5,,,229.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:05.709682000",0.001823,5,,,137.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:05.737004000",0.002082,5,,,81.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:05.747876000",0.002495,5,,,138.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:05.772015000",0.001792,5,,,82.0,,
Unknown,Unknown,Unknown,Unknown,Smart Socket,Socket,Unknown,Unknown,Smart Socket,Socket,"Oct 17, 2023 12:52:05.795206000",0.005863,45,0x4a30,0xe694,50.0,0x4a30,0xe694
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:05.796998000",0.001792,5,,,50.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:05.802882000",0.001822,5,,,140.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:05.807459000",0.001823,5,,,140.0,,
Unknown,Unknown,Unknown,Unknown,Philips Motion,Bulb,Unknown,Unknown,Philips Motion,Bulb,"Oct 17, 2023 12:52:05.827409000",0.00202,45,0x4a30,0xe5c4,51.0,0x4a30,0xe5c4
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:05.903002000",0.002015,5,,,85.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:05.913330000",0.002399,5,,,141.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:05.918178000",0.001824,5,,,87.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:05.923001000",0.001822,5,,,127.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:05.927513000",0.004512,5,,,87.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:05.933781000",0.002006,5,,,86.0,,
Unknown,Unknown,Smart Socket,Socket,Unknown,Unknown,Coordinator,Coordinator,Unknown,Unknown,"Oct 17, 2023 12:52:05.937560000",0.003779,52,0xe694,0x4a30,142.0,0x0000,0x4a30
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:05.939575000",0.002015,5,,,142.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:05.940748000",0.001173,51,0x9999,0x93af,52.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:05.946928000",0.001792,5,,,87.0,,
Unknown,Unknown,Unknown,Unknown,Coordinator,Coordinator,Unknown,Unknown,Coordinator,Coordinator,"Oct 17, 2023 12:52:05.948903000",0.001975,63,0x4a30,0x0000,53.0,0x4a30,0x0000
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:05.951302000",0.002399,5,,,53.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:05.958780000",0.002079,5,,,88.0,,
Unknown,Unknown,Smart Socket,Socket,Unknown,Unknown,Coordinator,Coordinator,Unknown,Unknown,"Oct 17, 2023 12:52:05.962710000",0.00393,54,0xe694,0x4a30,143.0,0x0000,0x4a30
Unknown,Unknown,Smart Socket,Socket,Unknown,Unknown,Coordinator,Coordinator,Unknown,Unknown,"Oct 17, 2023 12:52:05.967576000",0.004866,54,0xe694,0x4a30,143.0,0x0000,0x4a30
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:05.969647000",0.002071,5,,,143.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:05.977419000",0.001783,5,,,89.0,,
Unknown,Unknown,Smart Socket,Socket,Unknown,Unknown,Coordinator,Coordinator,Unknown,Unknown,"Oct 17, 2023 12:52:05.981063000",0.003644,45,0xe694,0x4a30,144.0,0x0000,0x4a30
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:05.992092000",0.002489,5,,,144.0,,
Unknown,Unknown,Unknown,Unknown,Coordinator,Coordinator,Unknown,Unknown,,,"Oct 17, 2023 12:52:05.993122000",0.00103,106,0x4a30,0x0000,54.0,,
Unknown,Unknown,Unknown,Unknown,Coordinator,Coordinator,Unknown,Unknown,Coordinator,Coordinator,"Oct 17, 2023 12:52:06.000723000",0.007601,66,0x4a30,0x0000,55.0,0x4a30,0x0000
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:06.003217000",0.002494,5,,,55.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:06.011869000",0.002112,5,,,90.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:06.018668000",0.002069,5,,,128.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:06.032091000",0.002047,5,,,91.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:06.049361000",0.001781,5,,,92.0,,
Unknown,Unknown,Smart Socket,Socket,Unknown,Unknown,Coordinator,Coordinator,Unknown,Unknown,"Oct 17, 2023 12:52:06.062070000",0.003671,45,0xe694,0x4a30,146.0,0x0000,0x4a30
Unknown,Unknown,Smart Socket,Socket,Unknown,Unknown,Coordinator,Coordinator,Unknown,Unknown,"Oct 17, 2023 12:52:06.066810000",0.00474,45,0xe694,0x4a30,146.0,0x0000,0x4a30
Unknown,Unknown,Smart Socket,Socket,Unknown,Unknown,Coordinator,Coordinator,Unknown,Unknown,"Oct 17, 2023 12:52:06.074742000",0.004337,45,0xe694,0x4a30,146.0,0x0000,0x4a30
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:06.078960000",0.002495,5,,,91.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:06.096589000",0.002495,5,,,131.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:06.108673000",0.002495,5,,,93.0,,
Unknown,Unknown,Unknown,Unknown,Broadcast,Broadcast,Unknown,Unknown,,,"Oct 17, 2023 12:52:06.111368000",0.002695,59,0x954f,0xffff,200.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:06.113901000",0.002533,5,,,133.0,,
Unknown,Unknown,Unknown,Unknown,Power Plug 2,Socket,Unknown,Unknown,,,"Oct 17, 2023 12:52:06.121621000",0.00554,52,0x25c3,0xc8f0,134.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:06.147147000",0.001977,63,0x0327,0x8dc4,94.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:06.152319000",0.001824,5,,,95.0,,
Unknown,Unknown,Power Plug 2,Socket,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:06.154840000",0.002521,63,0xc8f0,0xe57c,95.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:06.162370000",0.002399,5,,,95.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:06.165021000",0.001791,5,,,135.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:06.171162000",0.002399,5,,,136.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:06.175062000",0.001823,5,,,96.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:06.181619000",0.002016,5,,,137.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:06.185885000",0.001782,5,,,138.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:06.198637000",0.001823,5,,,98.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:06.203150000",0.001785,5,,,139.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:06.357590000",0.023984,73,,,2.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:06.396459000",0.001951,5,,,143.0,,
Unknown,Unknown,Unknown,Unknown,Coordinator,Coordinator,Unknown,Unknown,Coordinator,Coordinator,"Oct 17, 2023 12:52:08.291572000",0.667238,60,0x4a30,0x0000,64.0,0x4a30,0x0000
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Oct 17, 2023 12:52:08.293875000",0.002303,5,,,64.0,,
