Device Name,Device Type,File Name,Average Packet Length,Packet Standard Variance,Average IAT,IAT Standard Variance,Sequence Number Maximum,Sequence Number Minimum,Sequence Number Average
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,63.0,0.0,0.0454948,0.0768750078061784,142.0,27.0,63.8
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,63.0,0.0,0.0454902,0.0768772236276779,142.0,27.0,64.0
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,63.0,0.0,0.0454314,0.076914784939568,142.0,27.0,54.4
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,63.0,0.0,0.0152635999999999,0.010649389198447,94.0,27.0,44.8
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,63.0,0.0,0.0334044,0.0364545442201654,143.0,27.0,66.4
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,65.8,6.260990336999411,0.0434126,0.0376062319144048,143.0,30.0,69.2
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,68.6,7.668115805072326,0.285701,0.527485508088137,143.0,30.0,78.0
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,70.8,7.224956747275377,0.4485016,0.5449122227650982,143.0,41.0,86.8
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,73.6,6.06630035524124,0.5350352,0.4942031683479983,143.0,30.0,74.0
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,76.4,1.3416407864998738,0.5250366000000001,0.505666665600769,146.0,30.0,74.6
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,75.8,1.6431676725154982,0.5914574,0.4490797213589142,146.0,30.0,74.4
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,75.8,1.6431676725154982,0.440637,0.275067677755857,217.0,30.0,101.4
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,76.4,1.3416407864998738,0.3038288,0.1987155804930755,217.0,30.0,94.4
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,76.4,1.3416407864998738,0.41611,0.3842305188913291,217.0,39.0,108.0
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,76.4,1.3416407864998738,0.4331902000000001,0.3651150674790072,217.0,39.0,113.2
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,77.0,0.0,0.385229,0.3858974707768891,217.0,39.0,123.4
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,77.0,0.0,0.310466,0.4005280224210286,172.0,39.0,94.8
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,76.4,1.3416407864998738,0.4097644,0.4079311929177517,172.0,74.0,102.4
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,76.4,1.3416407864998738,0.2273635999999999,0.2275559786322916,172.0,74.0,115.8
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,76.4,1.3416407864998738,0.211237,0.2386021354567054,165.0,36.0,88.6
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,75.8,1.6431676725154982,0.2432722,0.2406025443583255,165.0,36.0,78.6
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,75.8,1.6431676725154982,0.3337386,0.257424037062004,218.0,36.0,107.4
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,76.4,1.3416407864998738,0.2232866,0.2116042976059323,218.0,36.0,105.2
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,76.4,1.3416407864998738,0.5788276,0.761331110804491,218.0,36.0,92.0
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,76.4,1.3416407864998738,0.5704616,0.7687711126647514,218.0,41.0,105.2
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,76.4,1.3416407864998738,0.6677316,0.7597650848701853,218.0,66.0,113.0
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,76.4,1.3416407864998738,0.73989,0.763117203498257,102.0,39.0,77.2
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,75.8,1.6431676725154982,0.8203859999999998,0.694256504755267,102.0,39.0,72.6
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,75.8,1.6431676725154982,0.7645382,0.5899314960109351,172.0,39.0,87.2
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,75.8,1.6431676725154982,1.0108526000000002,0.4317289398862439,172.0,39.0,85.2
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,76.4,1.3416407864998738,0.9605462,0.4741830321085941,219.0,39.0,113.0
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,76.4,1.3416407864998738,0.8435228,0.5544157195532068,219.0,43.0,125.2
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,77.0,0.0,0.8781002000000001,0.5311903701482172,219.0,92.0,153.0
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,77.0,0.0,0.5570056000000001,0.4563142214322275,219.0,92.0,139.8
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,77.0,0.0,0.4684742,0.3098760258687335,219.0,100.0,142.2
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,77.0,0.0,0.3583688,0.3647755908098841,182.0,40.0,106.4
Broadcast,Broadcast,Physical_Interaction_Topology_B_physicalInteraction1.pcapng,75.2,4.024922359499621,0.3680915999999999,0.3643910612848509,182.0,40.0,95.2
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,53.0,7.035623639735144,0.0050864,0.0050210181039307,170.0,120.0,140.4
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,49.4,4.929503017546495,0.0060744,0.0041866376485193,170.0,121.0,141.0
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,54.8,13.349157276772194,0.0965728,0.2009204942886613,170.0,121.0,132.0
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,56.4,12.320714265009151,0.1097979999999999,0.1954714611803984,170.0,122.0,132.8
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,55.6,12.401612798341995,0.109115,0.1958976805018374,170.0,123.0,133.4
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,56.2,12.13260071048248,0.1085564,0.1962769043196371,126.0,123.0,124.6
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,56.2,12.13260071048248,0.1079964,0.1966500804202734,172.0,124.0,134.4
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,49.8,4.3817804600413295,0.0172446,0.0302243937954096,173.0,125.0,144.2
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,54.6,13.145341380123988,0.1906758,0.4178251933867798,173.0,125.0,144.6
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,54.6,13.145341380123988,0.2420588,0.4056810522722253,173.0,126.0,145.2
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,54.6,13.145341380123988,0.2420565999999999,0.4056826867562874,173.0,127.0,145.8
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,54.6,13.145341380123988,0.241994,0.4057289845149099,189.0,127.0,149.2
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,54.6,13.145341380123988,0.242699,0.4052107992921709,190.0,127.0,152.6
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,49.6,4.219004621945797,0.056613,0.1176264332027457,195.0,128.0,166.2
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,51.6,7.402702209328699,0.00368,0.0028561977347515,195.0,129.0,166.6
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,53.6,9.044335243676011,0.0044754,0.0024200771268701,195.0,130.0,166.8
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,55.4,7.700649323271382,0.0045598,0.0023094539830877,196.0,130.0,168.2
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,59.6,6.18869937870632,0.0048488,0.0025624806730978,196.0,130.0,156.4
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,58.2,8.64291617453276,0.0040096,0.0020540362216864,197.0,130.0,156.8
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,54.6,9.813256340277675,0.0042316,0.0018763106885588,198.0,130.0,170.4
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,52.6,8.61974477580398,0.019106,0.0336890073317692,198.0,131.0,170.8
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,52.4,8.590692637965812,0.0188426,0.033858476742169,198.0,131.0,158.2
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,48.2,4.3817804600413295,0.0177764,0.0343990159495878,205.0,132.0,173.0
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,48.2,4.3817804600413295,0.0175772,0.0345054379583856,206.0,132.0,174.8
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,54.6,13.145341380123988,0.0249146,0.0346419516453677,206.0,132.0,162.0
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,59.4,16.39512122553536,0.0235471999999999,0.0319931584748989,206.0,133.0,164.0
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,59.4,16.39512122553536,0.024822,0.0309776229236524,206.0,134.0,166.0
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,61.0,14.966629547095764,0.0254294,0.0304384941447503,206.0,134.0,153.6
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,62.6,13.145341380123988,0.0251272,0.0307297325842578,144.0,134.0,141.2
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,56.2,12.13260071048248,0.0176594,0.0307172147386445,228.0,142.0,160.0
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,49.8,4.3817804600413295,0.0036017999999999,0.0025055713320518,229.0,143.0,177.4
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,49.6,4.219004621945797,0.003078,0.0016730421393377,232.0,143.0,195.2
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,51.6,7.402702209328699,0.002632,0.0013528248223624,232.0,144.0,195.8
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,51.8,7.463243262818116,0.0030164,0.0009725342153364,237.0,146.0,214.4
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,56.0,8.514693182963201,0.0030239999999999,0.0009702242008937,237.0,146.0,198.2
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,56.0,8.514693182963201,0.0032158,0.0008420600928674,240.0,146.0,200.4
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,54.6,9.813256340277675,0.002774,0.0002450734583752,242.0,146.0,202.4
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,52.6,8.61974477580398,0.0507662,0.1072218241903205,242.0,147.0,203.2
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,52.4,8.590692637965812,0.0503784,0.1074416666861604,242.0,147.0,186.0
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,48.2,4.3817804600413295,0.0503784,0.1074416666861604,245.0,150.0,205.6
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,48.2,4.3817804600413295,0.05224,0.1064944864746527,246.0,150.0,206.8
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,54.6,13.145341380123988,0.0771416,0.1065065280360786,246.0,150.0,188.8
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,56.0,13.30413469565007,0.0575706,0.0718662833204834,246.0,151.0,189.4
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,55.4,13.538833036861044,0.0578165999999999,0.0716256157341771,251.0,152.0,209.4
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,55.4,13.538833036861044,0.0582547999999999,0.0712104032196139,251.0,152.0,191.2
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,61.8,14.889593681494468,0.1832716,0.2624739234710755,251.0,152.0,173.0
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,56.8,12.517987058628874,0.1582432,0.2748572553393852,251.0,3.0,143.2
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,57.4,12.77888884058391,0.1303402,0.283519119759497,251.0,3.0,143.8
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,60.0,12.206555615733702,0.131585,0.2828284456592017,157.0,3.0,125.0
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,63.6,8.87693640846886,0.1310954,0.2831043546093914,157.0,3.0,125.6
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,59.0,5.522680508593631,0.0043625999999999,0.0025862186295825,157.0,3.0,95.4
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,61.8,4.54972526643093,0.0054356,0.0023851681911345,158.0,4.0,126.4
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,58.2,8.64291617453276,0.0054676,0.0023822886684866,158.0,4.0,96.2
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,54.6,9.813256340277675,0.0044796,0.0018336824425183,158.0,4.0,66.0
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,51.0,9.246621004453464,0.004339,0.0020349185487384,158.0,4.0,36.0
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,50.8,9.17605579756357,0.0083546,0.0089323438301489,159.0,5.0,67.0
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,48.2,4.3817804600413295,0.0070992,0.009553134443731,160.0,5.0,67.4
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,48.2,4.3817804600413295,0.0067136,0.0096789670574912,160.0,6.0,68.0
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,48.2,4.3817804600413295,0.0065176,0.00977131246558,160.0,7.0,68.6
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,49.8,4.3817804600413295,0.2913106,0.6342732135269469,161.0,8.0,99.4
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,49.8,4.3817804600413295,0.2867117999999999,0.636775024978367,162.0,8.0,100.0
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,48.2,4.3817804600413295,0.286894,0.6366729346544425,162.0,8.0,70.4
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,54.6,13.145341380123988,0.4770588,0.6718663893756704,163.0,9.0,101.4
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,61.0,14.966629547095764,0.4782433999999999,0.6708248185721067,170.0,12.0,133.6
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,61.0,14.966629547095764,0.2962644,0.4295294792663247,171.0,12.0,135.6
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,59.4,16.39512122553536,0.2966394,0.4292078725644486,171.0,12.0,109.6
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,61.0,14.966629547095764,0.4627618,0.446958547386332,172.0,32.0,141.6
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,54.6,13.145341380123988,0.272404,0.3834749230705966,172.0,32.0,115.6
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,49.6,4.219004621945797,0.2711559999999999,0.3845576025304921,172.0,32.0,88.4
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,51.6,7.402702209328699,0.1693947999999999,0.3706674300774212,173.0,32.0,88.8
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,51.6,7.402702209328699,0.1695781999999999,0.3705646085356776,173.0,33.0,89.4
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,51.8,7.463243262818116,0.0037939999999999,0.0019707818245559,173.0,33.0,62.2
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,51.8,7.463243262818116,0.0036216,0.0021458161151412,173.0,34.0,63.2
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,52.0,7.483314773547883,0.012348,0.0187908933795069,175.0,35.0,91.4
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,50.0,4.58257569495584,0.0114546,0.0192040169053247,175.0,35.0,91.8
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,50.0,4.58257569495584,0.0113346,0.0192662125312683,175.0,36.0,92.6
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,54.6,13.145341380123988,0.0806966,0.1519011491803139,176.0,38.0,120.6
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,56.2,12.13260071048248,0.0962164,0.1456350423088482,181.0,39.0,149.2
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,54.6,13.145341380123988,0.08768,0.1505004521272278,181.0,39.0,123.2
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,59.4,16.395121225535355,0.1109713999999999,0.14286735463464,185.0,39.0,125.2
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,60.8,15.106290080625357,0.111096,0.1427500004325744,185.0,45.0,128.8
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,58.0,12.409673645990855,0.0420098,0.0540392434412251,186.0,45.0,130.8
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,60.0,12.206555615733702,0.0266756,0.0516727203251386,186.0,45.0,131.8
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,61.8,9.884331034521256,0.0268235999999999,0.0515892816755573,186.0,57.0,134.4
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,59.6,6.18869937870632,0.003241,0.0014256193390944,187.0,57.0,134.8
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,58.2,8.64291617453276,0.0042675999999999,0.0029304854205404,187.0,58.0,135.2
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,54.6,9.813256340277675,0.0038403999999999,0.0029683255886105,187.0,58.0,110.0
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,52.4,8.61974477580398,0.0038737999999999,0.0029508247491167,192.0,58.0,111.2
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,52.0,8.573214099741124,0.0032939999999999,0.0032322355266904,193.0,59.0,138.2
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,49.2,3.8340579025361623,0.003593,0.0030523968451038,194.0,59.0,139.6
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,50.8,3.271085446759225,0.0253224,0.051546949233684,196.0,60.0,167.0
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,50.8,3.271085446759225,0.0258678,0.0512624095044312,198.0,192.0,194.6
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,50.8,3.271085446759225,0.0293308,0.0498720487317294,199.0,193.0,196.0
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,49.4,4.03732584763727,0.0302334,0.0492667971284921,200.0,194.0,197.4
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,48.0,4.123105625617661,0.0298566,0.0495366877707825,200.0,57.0,170.0
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,46.4,3.130495168499705,0.0070717999999999,0.0074848163437722,200.0,57.0,144.6
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,47.8,3.8340579025361623,0.0171418,0.0228818183433922,201.0,57.0,145.2
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,47.4,3.361547262794322,0.0138796,0.0235234983006354,201.0,57.0,119.8
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,47.4,3.361547262794322,0.0137894,0.0235647449339049,202.0,57.0,120.2
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,48.8,3.5637059362410923,0.1846876,0.3755455659368115,203.0,69.0,149.4
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,48.8,3.5637059362410923,0.1847218,0.3755249589337571,203.0,72.0,150.2
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,53.8,13.330416347586446,0.34183,0.4624050789929756,204.0,72.0,150.8
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,54.2,13.21741275741966,0.71309,0.7675654683338092,205.0,73.0,177.4
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,55.6,12.340988615179905,0.7122786,0.7685027057254256,206.0,73.0,178.2
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,54.2,13.217412757419662,0.5419568,0.8214321591161379,206.0,73.0,153.8
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,55.2,12.517987058628876,0.5419229999999999,0.8214598435781872,206.0,81.0,155.6
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,48.8,3.5637059362410923,0.374625,0.8303533657374431,207.0,81.0,156.2
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,49.0,3.8078865529319534,0.0126446,0.0209892944926693,213.0,81.0,157.8
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,49.2,4.024922359499621,0.0126418,0.0209912472640384,214.0,81.0,159.4
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,49.2,4.024922359499621,0.0126478,0.0209880482584732,214.0,82.0,161.6
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,48.2,4.3817804600413295,0.013003,0.0208109240184091,214.0,92.0,163.8
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,48.2,4.3817804600413295,0.0125506,0.0210541379614554,214.0,92.0,141.0
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,48.2,4.381780460041329,0.1027699999999999,0.2227344592783074,230.0,92.0,144.4
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,48.2,4.3817804600413295,0.1027704,0.2227342306557301,231.0,92.0,147.8
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,48.2,4.3817804600413295,0.102769,0.2227350090073403,231.0,93.0,152.8
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,48.2,4.3817804600413295,0.1025667999999999,0.2228459576101841,231.0,93.0,157.8
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,54.6,13.145341380123988,0.1150388,0.2175372397066764,232.0,117.0,185.6
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,54.6,13.145341380123988,0.0836528,0.1481478840422636,236.0,117.0,186.8
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,54.6,13.145341380123988,0.0836544,0.1481467672809636,237.0,117.0,188.0
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,54.6,13.145341380123988,0.08369,0.1481227701975628,237.0,118.0,189.6
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,54.6,13.145341380123988,0.0833558,0.1483482036854508,237.0,125.0,191.0
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,48.2,4.3817804600413295,0.0710982,0.1527116122916001,237.0,125.0,169.8
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,48.0,4.123105625617661,0.002969,0.0012271200022817,237.0,125.0,148.2
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,50.0,7.874007874011811,0.0042334,0.0017521091004843,238.0,125.0,148.4
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,50.0,7.874007874011811,0.0042016,0.0017615892824378,238.0,125.0,149.4
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,51.8,7.463243262818116,0.0044182,0.0015878945808837,238.0,126.0,150.6
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,56.0,8.514693182963201,0.0041709999999999,0.0018059695457011,239.0,128.0,173.2
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,54.6,9.813256340277675,0.0041914,0.0017987937069047,239.0,130.0,174.0
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,52.6,8.61974477580398,0.0110072,0.016963124659095,240.0,130.0,174.4
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,54.2,7.529940238806679,0.0104488,0.0173055187209167,241.0,131.0,196.6
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,52.4,8.590692637965812,0.010471,0.0172948881898669,241.0,132.0,197.0
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,48.2,4.3817804600413295,0.0107129999999999,0.0171630655041574,241.0,132.0,176.0
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,54.6,13.145341380123988,0.0119747999999999,0.0167477720219735,248.0,133.0,199.2
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,54.6,13.145341380123988,0.0741328,0.1554385935400214,249.0,133.0,201.0
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,53.0,13.856406460551018,0.0746757999999999,0.1551233500579458,249.0,133.0,182.2
Power Plug 1,Socket,Physical_Interaction_Topology_B_physicalInteraction2.pcapng,53.0,13.856406460551018,0.0746257999999999,0.1551519084903566,249.0,134.0,185.2
