Time,Delta Time,Length,Source IEEE,Destination IEEE,FCF IEEE,Sequence Number,Source Zigbee,Destination Zigbee,FCF Zigbee,Payload Length,Extended Source,File
"Oct 13, 2023 16:44:51.740080",0.002776,77,0x054f,0xebe5,0x8861,75,0x054f,0xebe5,0x1a09,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.742890",0.002810,5,,,0x0002,75,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.747722",0.004832,59,0x09ac,0xffff,0x8841,237,0xe5c4,0xfffc,0x1209,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.749927",0.002205,59,0xc8f0,0xffff,0x8841,241,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.757153",0.007226,51,0x09ac,0xffff,0x8841,238,0xebe5,0xfffc,0x1209,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.774810",0.017657,51,0xe694,0xffff,0x8841,229,0xebe5,0xfffc,0x1209,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.781925",,48,,,,,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.783844",0.001919,5,,,0x0002,75,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.795160",,56,,,,,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.799376",,62,,,,,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.801744",0.002368,5,,,0x0002,140,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.804953",0.003209,56,0xc880,0xfff5,0x8841,242,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.809284",0.004331,51,0xebe5,0xffff,0x8841,141,0xebe5,0xfffc,0x1209,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.812804",0.003520,55,0xe5c4,0x0000,0x8861,76,0xe5c4,0x0000,0x1a09,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.814947",0.002143,5,,,0x0002,76,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.816073",0.001126,51,0x482d,0xffff,0x8841,241,0xebe5,0xfffc,0x1209,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.819027",,45,,,,,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.820850",0.001823,5,,,0x0002,141,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.822077",0.001227,59,0x6e5f,0xffff,0x8841,196,0xe5c4,0xfffc,0x1209,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.827712",0.005635,55,0xe5c4,0x0000,0x8861,77,0xe5c4,0x0000,0x1a09,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.829854",0.002142,5,,,0x0002,77,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.830705",,45,,,,,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.832528",0.001823,5,,,0x0002,142,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.835923",0.003395,51,0xe5c4,0xffff,0x8841,78,0xebe5,0xfffc,0x1209,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.845238",,56,,,,,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.847698",,56,,,,,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.856558",0.008860,56,0x6e5f,0xffff,0x8841,197,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.861319",,58,,,,,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.863558",0.002239,5,,,0x0002,79,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.864992",,56,,,,,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.869622",,45,,,,,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.871445",0.001823,5,,,0x0002,80,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.876545",0.005100,59,0xebe5,0xffff,0x8841,142,0xe5c4,0xfffc,0x1209,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.891046",,90,,,,,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.894309",0.003263,5,,,0x0002,144,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.901485",0.007176,55,0xe5c4,0x0000,0x8861,81,0xe5c4,0x0000,0x1a09,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.903628",0.002143,5,,,0x0002,81,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.910350",0.006722,51,0xa209,0xffff,0x8841,155,0xebe5,0xfffc,0x1209,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.917025",0.006675,59,0xe5c4,0xffff,0x8841,82,0xe5c4,0xfffc,0x1209,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.942374",0.025349,59,0xe694,0xffff,0x8841,231,0xe5c4,0xfffc,0x1209,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.949939",,65,,,,,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.952402",0.002463,5,,,0x0002,83,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.967882",,39,,,,,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.969513",0.001631,5,,,0x0002,145,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.974130",,67,,,,,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.976657",0.002527,5,,,0x0002,146,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.977784",0.001127,59,0xa209,0xffff,0x8841,156,0xe5c4,0xfffc,0x1209,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.984954",0.007170,55,0xe5c4,0x0000,0x8861,84,0xe5c4,0x0000,0x1a09,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.987097",0.002143,5,,,0x0002,84,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.990815",0.003718,55,0xe5c4,0x0000,0x8861,84,0xe5c4,0x0000,0x1a09,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.992958",0.002143,5,,,0x0002,84,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:51.996531",0.003573,59,0x054f,0xffff,0x8841,77,0xe5c4,0xfffc,0x1209,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:52.004031",0.007500,59,0xc8f0,0xffff,0x8841,244,,,,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:52.011069",0.007038,59,0x482d,0xffff,0x8841,242,0xe5c4,0xfffc,0x1209,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:52.029062",0.017993,51,0xe694,0xffff,0x8841,232,0xebe5,0xfffc,0x1209,,,AppInteraction1.pcapng
"Oct 13, 2023 16:44:52.033613",,48,,,,,,,,,,AppInteraction1.pcapng
