Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Delta Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee
Unknown,Unknown,Broadcast,Broadcast,Unknown,Unknown,,,"Nov 28, 2023 16:14:22.000000000",0.0,59,0x4308,0xffff,114.0,,
Unknown,Unknown,Broadcast,Broadcast,Unknown,Unknown,Broadcast,Broadcast,"Nov 28, 2023 16:14:22.320891000",0.320891,59,0x4308,0xffff,115.0,0x4308,0xfffc
Smart Socket,Socket,Broadcast,Broadcast,Smart Socket,Socket,Broadcast,Broadcast,"Nov 28, 2023 16:14:22.455593000",0.134702,74,0xe1a6,0xffff,227.0,0xe1a6,0xfffc
Philips Lamp 3,Bulb,Coordinator,Coordinator,Philips Lamp 3,Bulb,Coordinator,Coordinator,"Nov 28, 2023 16:14:22.784498000",0.328905,55,0x711c,0x0000,126.0,0x711c,0x0000
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:22.786641000",0.002143,5,,,126.0,,
Philips Lamp 3,Bulb,Coordinator,Coordinator,Philips Lamp 3,Bulb,Coordinator,Coordinator,"Nov 28, 2023 16:14:22.821562000",0.034921,52,0x711c,0x0000,127.0,0x711c,0x0000
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:22.823609000",0.002047,5,,,127.0,,
Philips Lamp 3,Bulb,Broadcast,Broadcast,Philips Lamp 3,Bulb,Broadcast,Broadcast,"Nov 28, 2023 16:14:22.856650000",0.033041,74,0x711c,0xffff,128.0,0x711c,0xfffc
Unknown,Unknown,Broadcast,Broadcast,Unknown,Unknown,Broadcast,Broadcast,"Nov 28, 2023 16:14:22.960778000",0.104128,59,0x4308,0xffff,117.0,0x4308,0xfffc
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,"Nov 28, 2023 16:14:23.223566000",0.262788,74,0x0000,0xffff,54.0,0x0000,0xfffc
Ledvance Smart+ Plug,Socket,Broadcast,Broadcast,Ledvance Smart+ Plug,Socket,Broadcast,Broadcast,"Nov 28, 2023 16:14:24.214719000",0.991153,74,0x0112,0xffff,207.0,0x0112,0xfffc
Unknown,Unknown,Broadcast,Broadcast,Unknown,Unknown,Broadcast,Broadcast,"Nov 28, 2023 16:14:25.782226000",1.567507,74,0xb1bf,0xffff,82.0,0xb1bf,0xfffc
Coordinator,Coordinator,Philips Lamp 3,Bulb,Coordinator,Coordinator,Philips Lamp 3,Bulb,"Nov 28, 2023 16:14:26.155599000",0.373373,50,0x0000,0x711c,55.0,0x0000,0x711c
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:26.157582000",0.001983,5,,,55.0,,
Philips Lamp 3,Bulb,Coordinator,Coordinator,Philips Lamp 3,Bulb,Coordinator,Coordinator,"Nov 28, 2023 16:14:26.162588000",0.005006,55,0x711c,0x0000,129.0,0x711c,0x0000
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:26.164731000",0.002143,5,,,129.0,,
Philips Lamp 3,Bulb,Coordinator,Coordinator,Philips Lamp 3,Bulb,Coordinator,Coordinator,"Nov 28, 2023 16:14:26.211167000",0.046436,53,0x711c,0x0000,130.0,0x711c,0x0000
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:26.213246000",0.002079,5,,,130.0,,
Coordinator,Coordinator,Philips Lamp 3,Bulb,Coordinator,Coordinator,Philips Lamp 3,Bulb,"Nov 28, 2023 16:14:26.253349000",0.040103,50,0x0000,0x711c,56.0,0x0000,0x711c
Coordinator,Coordinator,Philips Lamp 3,Bulb,Coordinator,Coordinator,Philips Lamp 3,Bulb,"Nov 28, 2023 16:14:26.257000000",0.003651,50,0x0000,0x711c,56.0,0x0000,0x711c
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:26.258983000",0.001983,5,,,56.0,,
Philips Lamp 3,Bulb,Coordinator,Coordinator,Philips Lamp 3,Bulb,Coordinator,Coordinator,"Nov 28, 2023 16:14:26.263542000",0.004559,55,0x711c,0x0000,131.0,0x711c,0x0000
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:26.265685000",0.002143,5,,,131.0,,
Philips Lamp 3,Bulb,Coordinator,Coordinator,Philips Lamp 3,Bulb,Coordinator,Coordinator,"Nov 28, 2023 16:14:26.312005000",0.04632,53,0x711c,0x0000,132.0,0x711c,0x0000
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:26.314084000",0.002079,5,,,132.0,,
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Nov 28, 2023 16:14:26.573434000",0.25935,74,0xec7f,0xffff,181.0,0xec7f,0xfffc
Philips Lamp 1,Bulb,Broadcast,Broadcast,Philips Lamp 1,Bulb,Broadcast,Broadcast,"Nov 28, 2023 16:14:26.612007000",0.038573,74,0x1cd8,0xffff,227.0,0x1cd8,0xfffc
Ledvance Z3 Plug,Socket,Broadcast,Broadcast,Ledvance Z3 Plug,Socket,Broadcast,Broadcast,"Nov 28, 2023 16:14:27.966832000",1.354825,74,0x4e11,0xffff,140.0,0x4e11,0xfffc
Unknown,Unknown,Coordinator,Coordinator,Unknown,Unknown,Coordinator,Coordinator,"Nov 28, 2023 16:14:28.664809000",0.697977,63,0xb1bf,0x0000,83.0,0xb1bf,0x0000
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:28.667208000",0.002399,5,,,83.0,,
Coordinator,Coordinator,Philips Lamp 3,Bulb,Coordinator,Coordinator,Unknown,Unknown,"Nov 28, 2023 16:14:28.716168000",0.04896,50,0x0000,0x711c,57.0,0x0000,0xb1bf
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:28.718150000",0.001982,5,,,57.0,,
Philips Lamp 3,Bulb,Unknown,Unknown,Coordinator,Coordinator,Unknown,Unknown,"Nov 28, 2023 16:14:28.721558000",0.003408,50,0x711c,0xb1bf,133.0,0x0000,0xb1bf
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:28.730176000",0.008618,5,,,84.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:28.745509000",0.015333,5,,,85.0,,
Coordinator,Coordinator,Philips Lamp 3,Bulb,Coordinator,Coordinator,Unknown,Unknown,"Nov 28, 2023 16:14:28.783445000",0.037936,50,0x0000,0x711c,58.0,0x0000,0xb1bf
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:28.785428000",0.001983,5,,,58.0,,
Philips Lamp 3,Bulb,Unknown,Unknown,Coordinator,Coordinator,Unknown,Unknown,"Nov 28, 2023 16:14:28.789181000",0.003753,50,0x711c,0xb1bf,134.0,0x0000,0xb1bf
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:28.795932000",0.006751,45,0xb1bf,0x0070,86.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:28.797754000",0.001822,5,,,86.0,,
Unknown,Unknown,Broadcast,Broadcast,Unknown,Unknown,,,"Nov 28, 2023 16:14:29.175781000",0.378027,47,0x4308,0xffff,118.0,,
Aqara Motion,Motion,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,"Nov 28, 2023 16:14:29.584425000",0.408644,57,0x27d7,0x0000,146.0,0x27d7,0x0000
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:29.586632000",0.002207,5,,,146.0,,
Power Plug 1,Socket,Broadcast,Broadcast,Power Plug 1,Socket,Broadcast,Broadcast,"Nov 28, 2023 16:14:30.765987000",1.179355,74,0x3d95,0xffff,135.0,0x3d95,0xfffc
Unknown,Unknown,Broadcast,Broadcast,Unknown,Unknown,Broadcast,Broadcast,"Nov 28, 2023 16:14:31.001690000",0.235703,59,0x4308,0xffff,119.0,0x4308,0xfffc
Unknown,Unknown,Broadcast,Broadcast,Unknown,Unknown,Broadcast,Broadcast,"Nov 28, 2023 16:14:31.326266000",0.324576,59,0x4308,0xffff,120.0,0x4308,0xfffc
Unknown,Unknown,Broadcast,Broadcast,Unknown,Unknown,Broadcast,Broadcast,"Nov 28, 2023 16:14:31.646097000",0.319831,59,0x4308,0xffff,121.0,0x4308,0xfffc
Unknown,Unknown,Broadcast,Broadcast,Unknown,Unknown,Broadcast,Broadcast,"Nov 28, 2023 16:14:34.335346000",2.689249,59,0x4308,0xffff,124.0,0x4308,0xfffc
Unknown,Unknown,Broadcast,Broadcast,Unknown,Unknown,Broadcast,Broadcast,"Nov 28, 2023 16:14:34.519606000",0.18426,51,0x4308,0xffff,125.0,0x4308,0xfffc
Unknown,Unknown,Broadcast,Broadcast,Unknown,Unknown,Broadcast,Broadcast,"Nov 28, 2023 16:14:34.655845000",0.136239,59,0x4308,0xffff,126.0,0x4308,0xfffc
Unknown,Unknown,Broadcast,Broadcast,Unknown,Unknown,Broadcast,Broadcast,"Nov 28, 2023 16:14:34.974408000",0.318563,59,0x4308,0xffff,127.0,0x4308,0xfffc
Aqara Door 1,Door,Coordinator,Coordinator,Aqara Door 1,Door,Coordinator,Coordinator,"Nov 28, 2023 16:14:36.138158000",1.16375,52,0x907b,0x0000,53.0,0x907b,0x0000
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:36.140205000",0.002047,5,,,53.0,,
Smart Socket,Socket,Broadcast,Broadcast,Smart Socket,Socket,Broadcast,Broadcast,"Nov 28, 2023 16:14:37.521344000",1.381139,74,0xe1a6,0xffff,228.0,0xe1a6,0xfffc
Philips Lamp 3,Bulb,Broadcast,Broadcast,Philips Lamp 3,Bulb,Broadcast,Broadcast,"Nov 28, 2023 16:14:37.577445000",0.056101,74,0x711c,0xffff,135.0,0x711c,0xfffc
Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,"Nov 28, 2023 16:14:38.800239000",1.222794,71,0x1e15,0xffff,123.0,0x1e15,0xfffc
Ledvance Smart+ Plug,Socket,Broadcast,Broadcast,Ledvance Smart+ Plug,Socket,Broadcast,Broadcast,"Nov 28, 2023 16:14:39.203516000",0.403277,74,0x0112,0xffff,208.0,0x0112,0xfffc
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,"Nov 28, 2023 16:14:39.282261000",0.078745,74,0x0000,0xffff,59.0,0x0000,0xfffc
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Smart Socket,Socket,"Nov 28, 2023 16:14:39.944343000",0.662082,52,0x0000,0x1cd8,60.0,0x0000,0xe1a6
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:39.946390000",0.002047,5,,,60.0,,
Philips Lamp 1,Bulb,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,"Nov 28, 2023 16:14:39.950687000",0.004297,52,0x1cd8,0xe1a6,228.0,0x0000,0xe1a6
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:39.952698000",0.002011,5,,,228.0,,
Smart Socket,Socket,Coordinator,Coordinator,Unknown,Unknown,,,"Nov 28, 2023 16:14:39.960233000",0.007535,63,0xe1a6,0x0000,229.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:39.962632000",0.002399,5,,,229.0,,
Unknown,Unknown,Philips Lamp 1,Bulb,Unknown,Unknown,,,"Nov 28, 2023 16:14:39.965296000",0.002664,52,0x0550,0x1cd8,61.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:39.967343000",0.002047,5,,,61.0,,
Philips Lamp 1,Bulb,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,"Nov 28, 2023 16:14:39.971099000",0.003756,52,0x1cd8,0x3d95,229.0,0x0000,0x3d95
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:39.973109000",0.00201,5,,,229.0,,
Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,"Nov 28, 2023 16:14:39.980945000",0.007836,63,0x3d95,0x0000,136.0,0x3d95,0x0000
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:39.983344000",0.002399,5,,,136.0,,
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Smart Socket,Socket,"Nov 28, 2023 16:14:40.003603000",0.020259,45,0x0000,0x1cd8,62.0,0x0000,0xe1a6
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:40.005426000",0.001823,5,,,62.0,,
Philips Lamp 1,Bulb,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,"Nov 28, 2023 16:14:40.009756000",0.00433,45,0x1cd8,0xe1a6,230.0,0x0000,0xe1a6
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:40.011549000",0.001793,5,,,230.0,,
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Smart Socket,Socket,"Nov 28, 2023 16:14:40.015168000",0.003619,54,0x0000,0x1cd8,63.0,0x0000,0xe1a6
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:40.017279000",0.002111,5,,,63.0,,
Philips Lamp 1,Bulb,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,"Nov 28, 2023 16:14:40.020027000",0.002748,54,0x1cd8,0xe1a6,231.0,0x0000,0xe1a6
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:40.022102000",0.002075,5,,,231.0,,
Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,Coordinator,Coordinator,"Nov 28, 2023 16:14:40.029788000",0.007686,66,0xe1a6,0x0000,230.0,0xe1a6,0x0000
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:40.032282000",0.002494,5,,,230.0,,
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 1,Socket,"Nov 28, 2023 16:14:40.034342000",0.00206,54,0x0000,0x1cd8,64.0,0x0000,0x3d95
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:40.036453000",0.002111,5,,,64.0,,
Philips Lamp 1,Bulb,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,"Nov 28, 2023 16:14:40.040331000",0.003878,54,0x1cd8,0x3d95,232.0,0x0000,0x3d95
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:40.042413000",0.002082,5,,,232.0,,
Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,Coordinator,Coordinator,"Nov 28, 2023 16:14:40.050334000",0.007921,66,0x3d95,0x0000,137.0,0x3d95,0x0000
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:40.052829000",0.002495,5,,,137.0,,
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 1,Socket,"Nov 28, 2023 16:14:40.058614000",0.005785,45,0x0000,0x1cd8,65.0,0x0000,0x3d95
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:40.060437000",0.001823,5,,,65.0,,
Philips Lamp 1,Bulb,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,"Nov 28, 2023 16:14:40.064575000",0.004138,45,0x1cd8,0x3d95,233.0,0x0000,0x3d95
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:40.066363000",0.001788,5,,,233.0,,
Coordinator,Coordinator,Philips Lamp 3,Bulb,Coordinator,Coordinator,Unknown,Unknown,"Nov 28, 2023 16:14:40.070398000",0.004035,54,0x0000,0x711c,66.0,0x0000,0xb1bf
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:40.072510000",0.002112,5,,,66.0,,
Philips Lamp 3,Bulb,Unknown,Unknown,Coordinator,Coordinator,Unknown,Unknown,"Nov 28, 2023 16:14:40.076223000",0.003713,54,0x711c,0xb1bf,136.0,0x0000,0xb1bf
Philips Lamp 3,Bulb,Unknown,Unknown,Coordinator,Coordinator,Unknown,Unknown,"Nov 28, 2023 16:14:40.081248000",0.005025,54,0x711c,0xb1bf,136.0,0x0000,0xb1bf
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:40.083342000",0.002094,5,,,136.0,,
Coordinator,Coordinator,Philips Lamp 3,Bulb,Coordinator,Coordinator,Unknown,Unknown,"Nov 28, 2023 16:14:40.085005000",0.001663,52,0x0000,0x711c,67.0,0x0000,0xb1bf
Philips Lamp 3,Bulb,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:40.090058000",0.005053,52,0x711c,0xb1bf,137.0,,
Philips Lamp 3,Bulb,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:40.094812000",0.004754,52,0x711c,0xb1bf,137.0,,
Philips Lamp 3,Bulb,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:40.099431000",0.004619,52,0x711c,0xb1bf,137.0,,
Unknown,Unknown,Coordinator,Coordinator,Unknown,Unknown,Coordinator,Coordinator,"Nov 28, 2023 16:14:40.101196000",0.001765,66,0xb1bf,0x0000,87.0,0xb1bf,0x0000
Philips Lamp 3,Bulb,Unknown,Unknown,Coordinator,Coordinator,Unknown,Unknown,"Nov 28, 2023 16:14:40.104223000",0.003027,52,0x711c,0xb1bf,137.0,0x0000,0xb1bf
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Smart Socket,Socket,"Nov 28, 2023 16:14:40.108458000",0.004235,45,0x0000,0x1cd8,68.0,0x0000,0xe1a6
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:40.110281000",0.001823,5,,,68.0,,
Unknown,Unknown,Coordinator,Coordinator,Unknown,Unknown,Coordinator,Coordinator,"Nov 28, 2023 16:14:40.113612000",0.003331,66,0xb1bf,0x0000,88.0,0xb1bf,0x0000
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:40.116107000",0.002495,5,,,88.0,,
Philips Lamp 1,Bulb,Smart Socket,Socket,Coordinator,Coordinator,Smart Socket,Socket,"Nov 28, 2023 16:14:40.117847000",0.00174,45,0x1cd8,0xe1a6,234.0,0x0000,0xe1a6
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:40.119628000",0.001781,5,,,234.0,,
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Power Plug 1,Socket,"Nov 28, 2023 16:14:40.123608000",0.00398,45,0x0000,0x1cd8,69.0,0x0000,0x3d95
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:40.125431000",0.001823,5,,,69.0,,
Philips Lamp 1,Bulb,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,"Nov 28, 2023 16:14:40.129810000",0.004379,45,0x1cd8,0x3d95,235.0,0x0000,0x3d95
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:40.131602000",0.001792,5,,,235.0,,
Coordinator,Coordinator,Philips Lamp 3,Bulb,Coordinator,Coordinator,Unknown,Unknown,"Nov 28, 2023 16:14:40.133363000",0.001761,45,0x0000,0x711c,70.0,0x0000,0xb1bf
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:40.135186000",0.001823,5,,,70.0,,
Philips Lamp 3,Bulb,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:40.139945000",0.004759,45,0x711c,0xb1bf,138.0,,
Philips Lamp 3,Bulb,Unknown,Unknown,Coordinator,Coordinator,Unknown,Unknown,"Nov 28, 2023 16:14:40.145665000",0.00572,52,0x711c,0xb1bf,139.0,0x0000,0xb1bf
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:40.147681000",0.002016,5,,,139.0,,
Unknown,Unknown,Coordinator,Coordinator,Unknown,Unknown,Coordinator,Coordinator,"Nov 28, 2023 16:14:40.154818000",0.007137,63,0xb1bf,0x0000,89.0,0xb1bf,0x0000
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:40.157216000",0.002398,5,,,89.0,,
Coordinator,Coordinator,Philips Lamp 3,Bulb,Coordinator,Coordinator,Unknown,Unknown,"Nov 28, 2023 16:14:40.171799000",0.014583,45,0x0000,0x711c,71.0,0x0000,0xb1bf
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:40.173621000",0.001822,5,,,71.0,,
Philips Lamp 3,Bulb,Unknown,Unknown,Coordinator,Coordinator,Unknown,Unknown,"Nov 28, 2023 16:14:40.177553000",0.003932,45,0x711c,0xb1bf,140.0,0x0000,0xb1bf
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:40.179345000",0.001792,5,,,140.0,,
Unknown,Unknown,Coordinator,Coordinator,Unknown,Unknown,,,"Nov 28, 2023 16:14:40.691724000",0.512379,53,0xb1bf,0x0000,90.0,,
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:40.693803000",0.002079,5,,,90.0,,
Coordinator,Coordinator,Philips Lamp 3,Bulb,Coordinator,Coordinator,Unknown,Unknown,"Nov 28, 2023 16:14:40.706329000",0.012526,45,0x0000,0x711c,72.0,0x0000,0xb1bf
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:40.708152000",0.001823,5,,,72.0,,
Philips Lamp 3,Bulb,Unknown,Unknown,Coordinator,Coordinator,Unknown,Unknown,"Nov 28, 2023 16:14:40.711752000",0.0036,45,0x711c,0xb1bf,141.0,0x0000,0xb1bf
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:40.713543000",0.001791,5,,,141.0,,
Unknown,Unknown,Broadcast,Broadcast,Unknown,Unknown,Broadcast,Broadcast,"Nov 28, 2023 16:14:40.757629000",0.044086,74,0xb1bf,0xffff,91.0,0xb1bf,0xfffc
Philips Lamp 1,Bulb,Broadcast,Broadcast,Philips Lamp 1,Bulb,Broadcast,Broadcast,"Nov 28, 2023 16:14:41.409829000",0.6522,74,0x1cd8,0xffff,236.0,0x1cd8,0xfffc
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,"Nov 28, 2023 16:14:42.468757000",1.058928,50,0x0000,0x1cd8,73.0,0x0000,0x1cd8
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:42.470741000",0.001984,5,,,73.0,,
Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,"Nov 28, 2023 16:14:42.474807000",0.004066,55,0x1cd8,0x0000,237.0,0x1cd8,0x0000
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:42.476950000",0.002143,5,,,237.0,,
Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,"Nov 28, 2023 16:14:42.523929000",0.046979,53,0x1cd8,0x0000,238.0,0x1cd8,0x0000
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:42.526007000",0.002078,5,,,238.0,,
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,"Nov 28, 2023 16:14:42.566335000",0.040328,50,0x0000,0x1cd8,74.0,0x0000,0x1cd8
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:42.568319000",0.001984,5,,,74.0,,
Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,"Nov 28, 2023 16:14:42.573669000",0.00535,55,0x1cd8,0x0000,239.0,0x1cd8,0x0000
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:42.575812000",0.002143,5,,,239.0,,
Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,"Nov 28, 2023 16:14:42.621212000",0.0454,53,0x1cd8,0x0000,240.0,0x1cd8,0x0000
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:42.623290000",0.002078,5,,,240.0,,
Unknown,Unknown,Broadcast,Broadcast,Unknown,Unknown,,,"Nov 28, 2023 16:14:43.003214000",0.379924,59,0x4308,0xffff,128.0,,
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Nov 28, 2023 16:14:43.169577000",0.166363,59,0xec7f,0x0000,182.0,0xec7f,0x0000
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:43.171847000",0.00227,5,,,182.0,,
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Nov 28, 2023 16:14:43.186668000",0.014821,45,0x0000,0xec7f,75.0,0x0000,0xec7f
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:43.188477000",0.001809,5,,,75.0,,
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Nov 28, 2023 16:14:43.190757000",0.00228,45,0x0000,0xec7f,75.0,0x0000,0xec7f
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:43.192566000",0.001809,5,,,75.0,,
Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,"Nov 28, 2023 16:14:43.213508000",0.020942,49,0x0000,0xec7f,76.0,0x0000,0xec7f
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:43.215445000",0.001937,5,,,76.0,,
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Nov 28, 2023 16:14:43.220994000",0.005549,45,0xec7f,0x0000,183.0,0xec7f,0x0000
Ledvance Bulb,Bulb,Coordinator,Coordinator,Ledvance Bulb,Bulb,Coordinator,Coordinator,"Nov 28, 2023 16:14:43.227905000",0.006911,45,0xec7f,0x0000,183.0,0xec7f,0x0000
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,"Nov 28, 2023 16:14:43.229727000",0.001822,5,,,183.0,,
Ledvance Bulb,Bulb,Broadcast,Broadcast,Ledvance Bulb,Bulb,Broadcast,Broadcast,"Nov 28, 2023 16:14:43.282004000",0.052277,74,0xec7f,0xffff,184.0,0xec7f,0xfffc
