Device Name,Device Type,Time,Delta Time,Length,Source IEEE,Destination IEEE,FCF IEEE,Sequence Number,Source Zigbee,Destination Zigbee,FCF Zigbee,Payload Length,Extended Source,File
Ledvance Bulb,Bulb,"Oct 13, 2023 18:19:41.479961",,52,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:41.482007",0.002046,5,,,0x0002,240.0,,,,,,physicalInteraction3.pcapng
Ledvance Smart+ Plug,Socket,"Oct 13, 2023 18:19:41.493014",,65,,,,,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:41.501268",,45,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:41.503078",0.00181,5,,,0x0002,209.0,,,,,,physicalInteraction3.pcapng
Philips Motion,Bulb,"Oct 13, 2023 18:19:41.504560",,65,,,,,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:41.509499",,49,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:41.511449",0.00195,5,,,0x0002,210.0,,,,,,physicalInteraction3.pcapng
Smart Socket,Socket,"Oct 13, 2023 18:19:41.513182",,65,,,,,,,,,,physicalInteraction3.pcapng
Power Plug 2,Socket,"Oct 13, 2023 18:19:41.516429",,65,,,,,,,,,,physicalInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:19:41.520983",0.004554,55,0x482d,0x0000,0x8861,104.0,,,,,,physicalInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:19:41.524166",0.003183,55,0x482d,0x0000,0x8861,104.0,0x482d,0x0000,0x1a09,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:41.526309",0.002143,5,,,0x0002,104.0,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:41.531869",,65,,,,,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:41.539547",,50,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:41.541516",0.001969,5,,,0x0002,212.0,,,,,,physicalInteraction3.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 18:19:41.544897",0.003381,55,0x054f,0x0000,0x8861,241.0,0x054f,0x0000,0x1a09,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:41.547040",0.002143,5,,,0x0002,241.0,,,,,,physicalInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:19:41.562573",,50,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:41.564556",0.001983,5,,,0x0002,105.0,,,,,,physicalInteraction3.pcapng
Aqara Door 2,Door,"Oct 13, 2023 18:19:41.565340",,52,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:41.567345",0.002005,5,,,0x0002,213.0,,,,,,physicalInteraction3.pcapng
Smart Socket,Socket,"Oct 13, 2023 18:19:41.571327",,52,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:41.573373",0.002046,5,,,0x0002,39.0,,,,,,physicalInteraction3.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 18:19:41.591860",,45,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:41.593683",0.001823,5,,,0x0002,242.0,,,,,,physicalInteraction3.pcapng
Moes Bulb,Bulb,"Oct 13, 2023 18:19:41.713155",,65,,,,,,,,,,physicalInteraction3.pcapng
Power Plug 1,Socket,"Oct 13, 2023 18:19:41.716179",,65,,,,,,,,,,physicalInteraction3.pcapng
Smart Socket,Socket,"Oct 13, 2023 18:19:41.759030",,65,,,,,,,,,,physicalInteraction3.pcapng
Power Plug 2,Socket,"Oct 13, 2023 18:19:41.762264",,65,,,,,,,,,,physicalInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:19:41.908453",,65,,,,,,,,,,physicalInteraction3.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 18:19:41.928350",,65,,,,,,,,,,physicalInteraction3.pcapng
Moes Bulb,Bulb,"Oct 13, 2023 18:19:41.959014",,65,,,,,,,,,,physicalInteraction3.pcapng
Power Plug 1,Socket,"Oct 13, 2023 18:19:41.961980",,65,,,,,,,,,,physicalInteraction3.pcapng
Ledvance Smart+ Plug,Socket,"Oct 13, 2023 18:19:41.985638",,65,,,,,,,,,,physicalInteraction3.pcapng
Smart Socket,Socket,"Oct 13, 2023 18:19:42.004987",,65,,,,,,,,,,physicalInteraction3.pcapng
Power Plug 2,Socket,"Oct 13, 2023 18:19:42.008094",,65,,,,,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:42.033818",,65,,,,,,,,,,physicalInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:19:42.374815",,65,,,,,,,,,,physicalInteraction3.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 18:19:42.382744",,65,,,,,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:42.485642",,65,,,,,,,,,,physicalInteraction3.pcapng
Smart Socket,Socket,"Oct 13, 2023 18:19:43.429622",0.94398,77,0xe694,0xffff,0x8841,42.0,0xe694,0xfffc,0x1209,,,physicalInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:19:44.853967",1.424345,74,0x482d,0xffff,0x8841,108.0,0x482d,0xfffc,0x1209,,,physicalInteraction3.pcapng
Ledvance Smart+ Plug,Socket,"Oct 13, 2023 18:19:45.582067",0.7281,77,0x82eb,0xffff,0x8841,51.0,0x82eb,0xfffc,0x1209,,,physicalInteraction3.pcapng
Philips Motion,Bulb,"Oct 13, 2023 18:19:45.861963",0.279896,77,0xe5c4,0xffff,0x8841,143.0,0xe5c4,0xfffc,0x1209,,,physicalInteraction3.pcapng
Power Plug 2,Socket,"Oct 13, 2023 18:19:46.127539",0.265576,74,0xc8f0,0xffff,0x8841,14.0,0xc8f0,0xfffc,0x1209,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:47.209814",,52,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.211823",0.002009,5,,,0x0002,215.0,,,,,,physicalInteraction3.pcapng
Smart Socket,Socket,"Oct 13, 2023 18:19:47.219820",,63,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.222219",0.002399,5,,,0x0002,43.0,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:47.245315",,52,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.247363",0.002048,5,,,0x0002,216.0,,,,,,physicalInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:19:47.252147",,52,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.254163",0.002016,5,,,0x0002,109.0,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:47.256916",,45,,,,,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:47.259728",,45,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.261521",0.001793,5,,,0x0002,217.0,,,,,,physicalInteraction3.pcapng
Power Plug 1,Socket,"Oct 13, 2023 18:19:47.261880",0.000359,63,0x6e5f,0x0000,0x8861,59.0,,,,,,physicalInteraction3.pcapng
Power Plug 1,Socket,"Oct 13, 2023 18:19:47.267031",0.005151,63,0x6e5f,0x0000,0x8861,59.0,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:47.270733",,54,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.272802",0.002069,5,,,0x0002,218.0,,,,,,physicalInteraction3.pcapng
Smart Socket,Socket,"Oct 13, 2023 18:19:47.280987",,66,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.283482",0.002495,5,,,0x0002,44.0,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.285165",0.001683,63,0x6e3f,0x0005,0x8861,60.0,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.287564",0.002399,5,,,0x0002,60.0,,,,,,physicalInteraction3.pcapng
Power Plug 1,Socket,"Oct 13, 2023 18:19:47.290277",,63,,,,,,,,,,physicalInteraction3.pcapng
Power Plug 1,Socket,"Oct 13, 2023 18:19:47.295537",,63,,,,,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:47.300953",,54,,,,,,,,,,physicalInteraction3.pcapng
Power Plug 1,Socket,"Oct 13, 2023 18:19:47.308526",,63,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.310925",0.002399,5,,,0x0002,61.0,,,,,,physicalInteraction3.pcapng
Power Plug 1,Socket,"Oct 13, 2023 18:19:47.313664",0.002739,63,0x6e5f,0x0000,0x8861,61.0,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.318949",0.005285,63,0x155f,0x0000,0x8861,61.0,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.326614",0.007665,5,,,0x0002,61.0,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:47.329059",,54,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.331170",0.002111,5,,,0x0002,219.0,,,,,,physicalInteraction3.pcapng
Power Plug 1,Socket,"Oct 13, 2023 18:19:47.331947",0.000777,63,0x6e5f,0x0000,0x8861,62.0,,,,,,physicalInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:19:47.335467",,54,,,,,,,,,,physicalInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:19:47.340858",,54,,,,,,,,,,physicalInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:19:47.344995",,54,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.347075",0.00208,5,,,0x0002,110.0,,,,,,physicalInteraction3.pcapng
Power Plug 1,Socket,"Oct 13, 2023 18:19:47.350084",0.003009,63,0x6e5f,0x0060,0x8861,62.0,,,,,,physicalInteraction3.pcapng
Power Plug 1,Socket,"Oct 13, 2023 18:19:47.356230",,66,,,,,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:47.359364",,54,,,,,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:47.362540",,54,,,,,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:47.366038",,54,,,,,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:47.370789",,54,,,,,,,,,,physicalInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:19:47.376349",,54,,,,,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:47.380648",,45,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.382441",0.001793,5,,,0x0002,221.0,,,,,,physicalInteraction3.pcapng
Power Plug 1,Socket,"Oct 13, 2023 18:19:47.385072",0.002631,107,0x6e5f,0x0000,0x886b,64.0,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.388724",0.003652,5,,,0x0002,15.0,,,,,,physicalInteraction3.pcapng
Power Plug 1,Socket,"Oct 13, 2023 18:19:47.390350",0.001626,107,0x6e5f,0x0000,0x886b,64.0,,,,,,physicalInteraction3.pcapng
Power Plug 1,Socket,"Oct 13, 2023 18:19:47.395608",,80,,,,,,,,,,physicalInteraction3.pcapng
Power Plug 2,Socket,"Oct 13, 2023 18:19:47.401883",0.006275,103,0xc8f0,0x0000,0x8867,15.0,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.404378",0.002495,5,,,0x0002,15.0,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:47.406473",,45,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.408296",0.001823,5,,,0x0002,222.0,,,,,,physicalInteraction3.pcapng
Power Plug 2,Socket,"Oct 13, 2023 18:19:47.409609",,66,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.412104",0.002495,5,,,0x0002,16.0,,,,,,physicalInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:19:47.413718",,45,,,,,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:47.415709",,52,,,,,,,,,,physicalInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:19:47.418819",,45,,,,,,,,,,physicalInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:19:47.422101",,45,,,,,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:47.424414",,52,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.426461",0.002047,5,,,0x0002,223.0,,,,,,physicalInteraction3.pcapng
Power Plug 1,Socket,"Oct 13, 2023 18:19:47.426748",,66,,,,,,,,,,physicalInteraction3.pcapng
Power Plug 1,Socket,"Oct 13, 2023 18:19:47.431878",0.00513,79,0x6e5f,0x0003,0x884f,66.0,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:47.435956",,45,,,,,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:47.440158",,45,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.441981",0.001823,5,,,0x0002,224.0,,,,,,physicalInteraction3.pcapng
Power Plug 1,Socket,"Oct 13, 2023 18:19:47.442444",,66,,,,,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:47.446987",,45,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.448810",0.001823,5,,,0x0002,225.0,,,,,,physicalInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:19:47.450618",,52,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.452633",0.002015,5,,,0x0002,113.0,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:47.455248",,54,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.457132",0.001884,5,,,0x0002,114.0,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:47.459455",,54,,,,,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:47.464827",,54,,,,,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:47.468831",,54,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.470942",0.002111,5,,,0x0002,226.0,,,,,,physicalInteraction3.pcapng
Power Plug 2,Socket,"Oct 13, 2023 18:19:47.476233",,63,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.478632",0.002399,5,,,0x0002,17.0,,,,,,physicalInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:19:47.482465",,45,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.484257",0.001792,5,,,0x0002,115.0,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:47.486198",,45,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.488022",0.001824,5,,,0x0002,227.0,,,,,,physicalInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:19:47.490717",,45,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.492499",0.001782,5,,,0x0002,116.0,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:47.494300",,45,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.496123",0.001823,5,,,0x0002,227.0,,,,,,physicalInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:19:47.498979",,45,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.500772",0.001793,5,,,0x0002,117.0,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:47.501572",,45,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.503395",0.001823,5,,,0x0002,228.0,,,,,,physicalInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:19:47.505816",,45,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.507600",0.001784,5,,,0x0002,118.0,,,,,,physicalInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:19:47.608629",0.101029,55,0x482d,0x0000,0x8861,119.0,0x482d,0x0000,0x1a09,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.610772",0.002143,5,,,0x0002,119.0,,,,,,physicalInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:19:47.614794",0.004022,55,0x482d,0x0000,0x8861,120.0,0x482d,0x0000,0x1a09,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.616937",0.002143,5,,,0x0002,120.0,,,,,,physicalInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:19:47.643876",,52,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.645923",0.002047,5,,,0x0002,121.0,,,,,,physicalInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:19:47.650401",,52,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:47.652448",0.002047,5,,,0x0002,122.0,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:47.861181",0.208733,77,0x0000,0xffff,0x8841,229.0,0x0000,0xfffc,0x1209,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:48.937421",1.07624,5,,,0x0002,18.0,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:48.981100",,50,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:48.983084",0.001984,5,,,0x0002,230.0,,,,,,physicalInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:19:48.986451",,50,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:48.995285",0.008834,5,,,0x0002,19.0,,,,,,physicalInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:19:49.399728",0.404443,74,0x482d,0xffff,0x8841,124.0,0x482d,0xfffc,0x1209,,,physicalInteraction3.pcapng
Moes Bulb,Bulb,"Oct 13, 2023 18:19:49.561430",,52,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:49.563477",0.002047,5,,,0x0002,157.0,,,,,,physicalInteraction3.pcapng
Moes Bulb,Bulb,"Oct 13, 2023 18:19:49.565067",,53,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:49.567146",0.002079,5,,,0x0002,158.0,,,,,,physicalInteraction3.pcapng
Moes Bulb,Bulb,"Oct 13, 2023 18:19:49.568135",,52,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:49.570182",0.002047,5,,,0x0002,159.0,,,,,,physicalInteraction3.pcapng
Moes Bulb,Bulb,"Oct 13, 2023 18:19:49.592355",0.022173,68,0xebe5,0xffff,0x8841,160.0,0xebe5,0xfffc,0x1209,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:49.598281",,45,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:49.600091",0.00181,5,,,0x0002,231.0,,,,,,physicalInteraction3.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 18:19:49.603951",,45,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:49.605736",0.001785,5,,,0x0002,245.0,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:49.608053",,45,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:49.609863",0.00181,5,,,0x0002,232.0,,,,,,physicalInteraction3.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 18:19:49.611794",,45,,,,,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:49.617354",,45,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:49.619164",0.00181,5,,,0x0002,233.0,,,,,,physicalInteraction3.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 18:19:49.622670",,45,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:49.624459",0.001789,5,,,0x0002,247.0,,,,,,physicalInteraction3.pcapng
Aqara Motion,Motion,"Oct 13, 2023 18:19:52.649377",,57,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:52.651584",0.002207,5,,,0x0002,210.0,,,,,,physicalInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:19:52.665748",0.014164,57,0x482d,0x0000,0x8861,125.0,0x9989,0x0000,0x1a09,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:52.667955",0.002207,5,,,0x0002,125.0,,,,,,physicalInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:19:52.713748",,57,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:52.715955",0.002207,5,,,0x0002,126.0,,,,,,physicalInteraction3.pcapng
Aqara Door 2,Door,"Oct 13, 2023 18:19:53.806858",,52,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:53.808864",0.002006,5,,,0x0002,214.0,,,,,,physicalInteraction3.pcapng
Smart Socket,Socket,"Oct 13, 2023 18:19:53.812869",,52,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:53.814916",0.002047,5,,,0x0002,45.0,,,,,,physicalInteraction3.pcapng
Power Plug 1,Socket,"Oct 13, 2023 18:19:55.630818",1.815902,52,0x6e5f,0x0000,0x8861,67.0,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:55.632865",0.002047,5,,,0x0002,67.0,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:55.677054",,50,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:55.679037",0.001983,5,,,0x0002,234.0,,,,,,physicalInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:19:55.683713",,50,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:55.685664",0.001951,5,,,0x0002,127.0,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:55.693155",0.007491,5,,,0x0002,68.0,,,,,,physicalInteraction3.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 18:19:56.309015",0.61586,77,0x054f,0xffff,0x8841,248.0,0x054f,0xfffc,0x1209,,,physicalInteraction3.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 18:19:56.683311",0.374296,55,0x054f,0x0000,0x8861,249.0,0x054f,0x0000,0x1a09,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:56.685454",0.002143,5,,,0x0002,249.0,,,,,,physicalInteraction3.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 18:19:56.729193",,59,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:56.731464",0.002271,5,,,0x0002,250.0,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:56.747276",,45,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:56.749085",0.001809,5,,,0x0002,235.0,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:56.774349",,49,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:56.776286",0.001937,5,,,0x0002,236.0,,,,,,physicalInteraction3.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 18:19:56.780191",0.003905,55,0x054f,0x0000,0x8861,251.0,0x054f,0x0000,0x1a09,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:56.782334",0.002143,5,,,0x0002,251.0,,,,,,physicalInteraction3.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 18:19:56.828432",,45,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:56.830255",0.001823,5,,,0x0002,252.0,,,,,,physicalInteraction3.pcapng
Philips Lamp 1,Bulb,"Oct 13, 2023 18:19:56.915382",,63,,,,,,,,,,physicalInteraction3.pcapng
Ledvance Smart+ Plug,Socket,"Oct 13, 2023 18:19:56.936712",,49,,,,,,,,,,physicalInteraction3.pcapng
Unknown,Unknown,"Oct 13, 2023 18:19:56.938663",0.001951,5,,,0x0002,52.0,,,,,,physicalInteraction3.pcapng
Power Plug 2,Socket,"Oct 13, 2023 18:19:56.945812",,63,,,,,,,,,,physicalInteraction3.pcapng
Ledvance Bulb,Bulb,"Oct 13, 2023 18:19:56.948544",,63,,,,,,,,,,physicalInteraction3.pcapng
Ledvance Z3 Plug,Socket,"Oct 13, 2023 18:19:56.957512",0.008968,63,0x09ac,0xffff,0x8841,234.0,,,,,,physicalInteraction3.pcapng
Ledvance Smart+ Plug,Socket,"Oct 13, 2023 18:19:56.963611",,63,,,,,,,,,,physicalInteraction3.pcapng
Smart Socket,Socket,"Oct 13, 2023 18:19:56.967798",,63,,,,,,,,,,physicalInteraction3.pcapng
Coordinator,Coordinator,"Oct 13, 2023 18:19:56.970736",,63,,,,,,,,,,physicalInteraction3.pcapng
Philips Motion,Bulb,"Oct 13, 2023 18:19:56.973494",,63,,,,,,,,,,physicalInteraction3.pcapng
Power Plug 1,Socket,"Oct 13, 2023 18:19:56.980783",,63,,,,,,,,,,physicalInteraction3.pcapng
