Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Ledvance Smart+ Plug,Socket,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 17:38:57.104040,59,0x82eb,0xffff,37,,,0.259363
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 17:38:57.122647,59,0x0000,0xffff,64,0x0000,0xfffc,0.018607
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 17:38:57.495074,59,0x0000,0xffff,65,,,0.372427
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 17:38:57.761366,59,0x0000,0xffff,66,,,0.266292
Ledvance Smart+ Plug,Socket,Broadcast,Broadcast,Ledvance Smart+ Plug,Socket,Broadcast,Broadcast,2023-10-15 17:38:58.626945,50,0x82eb,0xffff,38,0x82eb,0xfffc,0.865579
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 17:39:04.632836,50,0x0000,0xffff,67,0x0000,0xfffc,6.005891
Ledvance Smart+ Plug,Socket,Broadcast,Broadcast,Ledvance Smart+ Plug,Socket,Broadcast,Broadcast,2023-10-15 17:39:13.621671,50,0x82eb,0xffff,39,0x82eb,0xfffc,8.988835
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 17:39:19.433735,50,0x0000,0xffff,68,,,5.812064
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:25.370169,54,0x0000,0x482d,69,,,5.936434
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:25.374153,54,0x0000,0x482d,69,,,0.003984
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:25.378850,54,0x0000,0x482d,69,,,0.004697
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:25.382701,54,0x0000,0x482d,69,,,0.003851
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:39:25.428220,54,0x0000,0x482d,70,0x0000,0xa209,0.045519
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:39:25.431993,54,0x0000,0x482d,70,0x0000,0xa209,0.003773
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:39:25.436050,54,0x0000,0x482d,70,0x0000,0xa209,0.004057
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:39:25.440398,54,0x0000,0x482d,70,0x0000,0xa209,0.004348
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:25.468571,54,0x0000,0x482d,71,,,0.028173
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:25.473778,54,0x0000,0x482d,71,,,0.005207
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:25.479445,54,0x0000,0x482d,71,,,0.005667
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:25.484562,54,0x0000,0x482d,71,,,0.005117
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:39:25.516757,54,0x0000,0x482d,72,0x0000,0xa209,0.032195
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:39:25.521915,54,0x0000,0x482d,72,0x0000,0xa209,0.005158
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:39:25.525662,54,0x0000,0x482d,72,0x0000,0xa209,0.003747
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:39:25.531380,54,0x0000,0x482d,72,0x0000,0xa209,0.005718
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:25.584629,54,0x0000,0x482d,73,,,0.053249
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:25.588989,54,0x0000,0x482d,73,,,0.00436
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:25.593262,54,0x0000,0x482d,73,,,0.004273
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:25.596574,54,0x0000,0x482d,73,,,0.003312
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:39:25.672791,54,0x0000,0x482d,74,0x0000,0xa209,0.076217
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:39:25.676733,54,0x0000,0x482d,74,0x0000,0xa209,0.003942
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:39:25.680471,54,0x0000,0x482d,74,0x0000,0xa209,0.003738
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:39:25.685233,54,0x0000,0x482d,74,0x0000,0xa209,0.004762
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:25.725412,54,0x0000,0x482d,75,,,0.040179
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:25.730145,54,0x0000,0x482d,75,,,0.004733
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:25.733611,54,0x0000,0x482d,75,,,0.003466
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:25.737579,54,0x0000,0x482d,75,,,0.003968
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:25.774204,54,0x0000,0x482d,76,,,0.036625
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:25.778451,54,0x0000,0x482d,76,,,0.004247
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:25.783108,54,0x0000,0x482d,76,,,0.004657
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:39:25.787535,54,0x0000,0x482d,76,,,0.004427
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:39:25.831280,54,0x0000,0x482d,77,0x0000,0xa209,0.043745
