Time,Delta Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee
"Oct 26, 2023 18:20:38.040746000",0.002399,5,,,85.0,,
"Oct 26, 2023 18:20:38.047580000",0.006834,45,0x0000,0xec7f,177.0,0x0000,0x3d95
"Oct 26, 2023 18:20:38.049389000",0.001809,5,,,177.0,,
"Oct 26, 2023 18:20:38.052203000",0.002814,45,0xec7f,0x3d95,198.0,0x0000,0x3d95
"Oct 26, 2023 18:20:38.053996000",0.001793,5,,,198.0,,
"Oct 26, 2023 18:20:38.058126000",0.00413,45,0x0000,0x711c,178.0,0x0000,0xa706
"Oct 26, 2023 18:20:38.059950000",0.001824,5,,,178.0,,
"Oct 26, 2023 18:20:38.062626000",0.002676,45,0x711c,0xa706,105.0,0x0000,0xa706
"Oct 26, 2023 18:20:38.064419000",0.001793,5,,,105.0,,
"Oct 26, 2023 18:20:38.066748000",0.002329,45,0x0000,0x711c,179.0,0x0000,0xa706
"Oct 26, 2023 18:20:38.068571000",0.001823,5,,,179.0,,
"Oct 26, 2023 18:20:38.072852000",0.004281,45,0x711c,0xa706,106.0,0x0000,0xa706
"Oct 26, 2023 18:20:38.074646000",0.001794,5,,,106.0,,
"Oct 26, 2023 18:20:38.147228000",0.072582,71,0x4e11,0xffff,177.0,0x4e11,0xfffc
"Oct 26, 2023 18:20:39.364801000",1.217573,77,0x0000,0xffff,180.0,0x0000,0xfffc
"Oct 26, 2023 18:20:41.235364000",1.870563,78,,,236.0,,
"Oct 26, 2023 18:20:41.873302000",0.637938,12,0x48f1,0x0000,68.0,,
"Oct 26, 2023 18:20:41.874069000",0.000767,5,,,68.0,,
"Oct 26, 2023 18:20:43.281030000",1.406961,74,0xa706,0xffff,86.0,0xa706,0xfffc
"Oct 26, 2023 18:20:44.257070000",0.97604,71,0x1e15,0xffff,34.0,0x1e15,0xfffc
"Oct 26, 2023 18:20:45.959017000",1.701947,74,0x5bb9,0xffff,228.0,0x5bb9,0xfffc
"Oct 26, 2023 18:20:46.936601000",0.977584,12,0x48f1,0x0000,69.0,,
"Oct 26, 2023 18:20:46.937367000",0.000766,5,,,69.0,,
"Oct 26, 2023 18:20:48.393564000",1.456197,74,0x3d95,0xffff,232.0,0x3d95,0xfffc
"Oct 26, 2023 18:20:48.728001000",0.334437,77,0x1cd8,0xffff,142.0,0x1cd8,0xfffc
"Oct 26, 2023 18:20:50.189336000",1.461335,77,0xe1a6,0xffff,70.0,0xe1a6,0xfffc
"Oct 26, 2023 18:20:51.727004000",1.537668,77,0xec7f,0xffff,199.0,0xec7f,0xfffc
"Oct 26, 2023 18:20:51.935481000",0.208477,12,0x48f1,0x0000,70.0,,
"Oct 26, 2023 18:20:51.936248000",0.000767,5,,,70.0,,
"Oct 26, 2023 18:20:53.739581000",1.803333,77,0x711c,0xffff,107.0,0x711c,0xfffc
"Oct 26, 2023 18:20:55.255976000",1.516395,71,0x4e11,0xffff,178.0,0x4e11,0xfffc
"Oct 26, 2023 18:20:56.236635000",0.980659,74,0x0112,0xffff,237.0,0x0112,0xfffc
"Oct 26, 2023 18:20:56.997921000",0.761286,12,0x48f1,0x0000,71.0,,
"Oct 26, 2023 18:20:56.998688000",0.000767,5,,,71.0,,
"Oct 26, 2023 18:20:57.282444000",0.283756,77,0x0000,0xffff,181.0,0x0000,0xfffc
"Oct 26, 2023 18:20:58.238985000",0.956541,107,0xa706,0xffff,87.0,,
"Oct 26, 2023 18:20:59.197359000",0.958374,71,0x1e15,0xffff,35.0,0x1e15,0xfffc
"Oct 26, 2023 18:21:02.030989000",2.83363,12,0x48f1,0x0000,72.0,,
"Oct 26, 2023 18:21:02.031756000",0.000767,5,,,72.0,,
"Oct 26, 2023 18:21:02.925387000",0.893631,74,0x5bb9,0xffff,229.0,0x5bb9,0xfffc
"Oct 26, 2023 18:21:03.350177000",0.42479,77,0x1cd8,0xffff,143.0,0x1cd8,0xfffc
"Oct 26, 2023 18:21:03.438843000",0.088666,74,0x3d95,0xffff,233.0,0x3d95,0xfffc
"Oct 26, 2023 18:21:05.135282000",1.696439,77,0xe1a6,0xffff,71.0,0xe1a6,0xfffc
"Oct 26, 2023 18:21:07.028020000",1.892738,77,0xec7f,0xffff,200.0,0xec7f,0xfffc
"Oct 26, 2023 18:21:07.061792000",0.033772,12,0x48f1,0x0000,73.0,,
"Oct 26, 2023 18:21:07.062558000",0.000766,5,,,73.0,,
"Oct 26, 2023 18:21:07.860361000",0.797803,52,0x0000,0xe1a6,182.0,0x0000,0xe1a6
"Oct 26, 2023 18:21:07.862378000",0.002017,5,,,182.0,,
"Oct 26, 2023 18:21:07.869675000",0.007297,63,0xe1a6,0x0000,72.0,0xe1a6,0x0000
"Oct 26, 2023 18:21:07.872074000",0.002399,5,,,72.0,,
"Oct 26, 2023 18:21:07.894652000",0.022578,52,0x0000,0xec7f,183.0,0x0000,0x3d95
"Oct 26, 2023 18:21:07.896686000",0.002034,5,,,183.0,,
"Oct 26, 2023 18:21:07.904331000",0.007645,52,0xec7f,0x3d95,201.0,0x0000,0x3d95
"Oct 26, 2023 18:21:07.906350000",0.002019,5,,,201.0,,
"Oct 26, 2023 18:21:07.907516000",0.001166,45,0x0000,0xe1a6,184.0,0x0000,0xe1a6
"Oct 26, 2023 18:21:07.909308000",0.001792,5,,,184.0,,
"Oct 26, 2023 18:21:07.913591000",0.004283,63,0x3d95,0x0000,234.0,0x3d95,0x0000
"Oct 26, 2023 18:21:07.915990000",0.002399,5,,,234.0,,
"Oct 26, 2023 18:21:07.918500000",0.00251,63,0x3d95,0x0000,234.0,0x3d95,0x0000
"Oct 26, 2023 18:21:07.920899000",0.002399,5,,,234.0,,
"Oct 26, 2023 18:21:07.931392000",0.010493,54,0x0000,0xe1a6,185.0,0x0000,0xe1a6
"Oct 26, 2023 18:21:07.933471000",0.002079,5,,,185.0,,
"Oct 26, 2023 18:21:07.940769000",0.007298,66,0xe1a6,0x0000,73.0,0xe1a6,0x0000
"Oct 26, 2023 18:21:07.943264000",0.002495,5,,,73.0,,
"Oct 26, 2023 18:21:07.949430000",0.006166,54,0x0000,0xec7f,186.0,0x0000,0x3d95
"Oct 26, 2023 18:21:07.951528000",0.002098,5,,,186.0,,
"Oct 26, 2023 18:21:07.955360000",0.003832,54,0xec7f,0x3d95,202.0,0x0000,0x3d95
"Oct 26, 2023 18:21:07.957441000",0.002081,5,,,202.0,,
"Oct 26, 2023 18:21:07.964568000",0.007127,66,0x3d95,0x0000,235.0,0x3d95,0x0000
"Oct 26, 2023 18:21:07.967063000",0.002495,5,,,235.0,,
"Oct 26, 2023 18:21:07.969686000",0.002623,66,0x3d95,0x0000,235.0,0x3d95,0x0000
"Oct 26, 2023 18:21:07.972181000",0.002495,5,,,235.0,,
"Oct 26, 2023 18:21:07.982911000",0.01073,45,0x0000,0xec7f,187.0,0x0000,0x3d95
"Oct 26, 2023 18:21:07.984720000",0.001809,5,,,187.0,,
"Oct 26, 2023 18:21:07.986228000",0.001508,45,0xec7f,0x3d95,203.0,0x0000,0x3d95
"Oct 26, 2023 18:21:07.988022000",0.001794,5,,,203.0,,
"Oct 26, 2023 18:21:07.990642000",0.00262,54,0x0000,0x711c,188.0,0x0000,0xa706
"Oct 26, 2023 18:21:07.992753000",0.002111,5,,,188.0,,
"Oct 26, 2023 18:21:07.995553000",0.0028,54,0x711c,0xa706,108.0,0x0000,0xa706
"Oct 26, 2023 18:21:07.997632000",0.002079,5,,,108.0,,
"Oct 26, 2023 18:21:08.001618000",0.003986,45,0x0000,0xe1a6,189.0,0x0000,0xe1a6
"Oct 26, 2023 18:21:08.003409000",0.001791,5,,,189.0,,
"Oct 26, 2023 18:21:08.005052000",0.001643,66,0xa706,0x0000,88.0,0xa706,0x0000
"Oct 26, 2023 18:21:08.007547000",0.002495,5,,,88.0,,
"Oct 26, 2023 18:21:08.011275000",0.003728,52,0x0000,0x711c,190.0,0x0000,0xa706
"Oct 26, 2023 18:21:08.013323000",0.002048,5,,,190.0,,
"Oct 26, 2023 18:21:08.017412000",0.004089,52,0x711c,0xa706,109.0,0x0000,0xa706
"Oct 26, 2023 18:21:08.019430000",0.002018,5,,,109.0,,
"Oct 26, 2023 18:21:08.027145000",0.007715,63,0xa706,0x0000,89.0,0xa706,0x0000
"Oct 26, 2023 18:21:08.030007000",0.002862,45,0x0000,0xec7f,191.0,0x0000,0x3d95
"Oct 26, 2023 18:21:08.031816000",0.001809,5,,,191.0,,
"Oct 26, 2023 18:21:08.032262000",0.000446,63,0xa706,0x0000,89.0,0xa706,0x0000
"Oct 26, 2023 18:21:08.034661000",0.002399,5,,,89.0,,
"Oct 26, 2023 18:21:08.037374000",0.002713,63,0xa706,0x0000,89.0,0xa706,0x0000
"Oct 26, 2023 18:21:08.039772000",0.002398,5,,,89.0,,
"Oct 26, 2023 18:21:08.041303000",0.001531,45,0x0000,0x711c,192.0,0x0000,0xa706
"Oct 26, 2023 18:21:08.043125000",0.001822,5,,,192.0,,
"Oct 26, 2023 18:21:08.045842000",0.002717,45,0xec7f,0x3d95,204.0,0x0000,0x3d95
"Oct 26, 2023 18:21:08.047635000",0.001793,5,,,204.0,,
"Oct 26, 2023 18:21:08.050596000",0.002961,45,0x711c,0xa706,110.0,0x0000,0xa706
"Oct 26, 2023 18:21:08.052382000",0.001786,5,,,110.0,,
"Oct 26, 2023 18:21:08.057271000",0.004889,45,0x0000,0x711c,193.0,0x0000,0xa706
"Oct 26, 2023 18:21:08.059094000",0.001823,5,,,193.0,,
"Oct 26, 2023 18:21:08.061399000",0.002305,45,0x711c,0xa706,111.0,0x0000,0xa706
"Oct 26, 2023 18:21:08.063181000",0.001782,5,,,111.0,,
"Oct 26, 2023 18:21:10.872238000",2.809057,77,0x711c,0xffff,112.0,0x711c,0xfffc
"Oct 26, 2023 18:21:11.225740000",0.353502,100,0x0112,0xffff,238.0,,
"Oct 26, 2023 18:21:11.811313000",0.585573,74,0x4e11,0xffff,179.0,0x4e11,0xfffc
